dwID	Path	Frame	szTip	szSource
100001467	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing1_AB200_C_HD.mesh.tga	0	汉白石温润非常，时人多用来雕像、制摆件，甚少制为栏杆。	园宅币
100001468	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing1_AB200_B_HD.mesh.tga	0	汉白石温润非常，时人多用来雕像、制摆件，甚少制为栏杆。	园宅币
100001469	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_AB200_A_HD.mesh.tga	0	汉白石温润非常，时人多用来雕像、制摆件，甚少制为栏杆。	园宅币
100001470	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing4_AB200_A_HD.mesh.tga	0		生活技能
100001471	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing4_AB200_B_HD.mesh.tga	0		生活技能
100001472	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing4_AB200_C_HD.mesh.tga	0		生活技能
100001473	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing4_AB200_D_HD.mesh.tga	0		生活技能
100001474	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing4_AB200_E_HD.mesh.tga	0		生活技能
100001475	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing4_AB200_F_HD.mesh.tga	0		生活技能
100001476	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_AB200_A_HD.mesh.tga	0		园宅币
100001477	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_AB200_B_HD.mesh.tga	0		园宅币
100001478	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_AB200_C_HD.mesh.tga	0		园宅币
100001479	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_AB200_D_HD.mesh.tga	0		园宅币
100001480	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_AB200_E_HD.mesh.tga	0		园宅币
100001481	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_AB200_F_HD.mesh.tga	0		园宅币
100001482	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing3_AB200_A_HD.mesh.tga	0		园宅币
100001483	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing3_AB200_B_HD.mesh.tga	0		园宅币
100001484	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing3_AB200_C_HD.mesh.tga	0		园宅币
100001485	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing3_AB200_D_HD.mesh.tga	0		园宅币
100001486	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing3_AB200_E_HD.mesh.tga	0		园宅币
100001487	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing3_AB200_F_HD.mesh.tga	0		园宅币
100001488	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing2_AB200_A_HD.Mesh.tga	0		园宅币
100001489	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_AB200_A_HD.Mesh.tga	0	汉白石温润非常，时人多用来雕像、制摆件，甚少制为栏杆。	园宅币
100001490	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing4_AB200_A_HD.Mesh.tga	0		生活技能
100001491	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_AB200_A_HD.Mesh.tga	0		园宅币
100001492	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing3_AB200_A_HD.Mesh.tga	0		园宅币
100001493	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_AB200_D_HD.Mesh.tga	0		园宅币
100001494	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem1_AB400_A_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石地墁”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001495	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem4_AB400_A_HD.mesh.tga	0	兖州出石，如褐色。有巉岩峰峦势，无穿眼，其质甚坚润，扣之有声。堪为器，颇费镌砻，世人多呼为栗玉，与北方所产栗玉颇相类。	生活技能
100001496	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_AB200_F_HD.mesh.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001497	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_AB200_E_HD.mesh.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001498	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_AB200_D_HD.mesh.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001499	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_AB200_C_HD.mesh.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001500	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_AB200_B_HD.mesh.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001501	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_AB200_A_HD.mesh.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001502	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem1_AB400_F_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石地墁”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001503	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem1_AB400_E_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石地墁”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001504	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem1_AB400_D_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石地墁”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001505	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem1_AB400_C_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石地墁”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001506	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem1_AB400_B_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石地墁”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001507	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem1_AB400_A_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石地墁”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001508	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem4_AB400_F_HD.mesh.tga	0	兖州出石，如褐色。有巉岩峰峦势，无穿眼，其质甚坚润，扣之有声。堪为器，颇费镌砻，世人多呼为栗玉，与北方所产栗玉颇相类。	生活技能
100001509	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem4_AB400_E_HD.mesh.tga	0	兖州出石，如褐色。有巉岩峰峦势，无穿眼，其质甚坚润，扣之有声。堪为器，颇费镌砻，世人多呼为栗玉，与北方所产栗玉颇相类。	生活技能
100001510	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem4_AB400_D_HD.mesh.tga	0	兖州出石，如褐色。有巉岩峰峦势，无穿眼，其质甚坚润，扣之有声。堪为器，颇费镌砻，世人多呼为栗玉，与北方所产栗玉颇相类。	生活技能
100001511	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem4_AB400_C_HD.mesh.tga	0	兖州出石，如褐色。有巉岩峰峦势，无穿眼，其质甚坚润，扣之有声。堪为器，颇费镌砻，世人多呼为栗玉，与北方所产栗玉颇相类。	生活技能
100001512	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem4_AB400_B_HD.mesh.tga	0	兖州出石，如褐色。有巉岩峰峦势，无穿眼，其质甚坚润，扣之有声。堪为器，颇费镌砻，世人多呼为栗玉，与北方所产栗玉颇相类。	生活技能
100001513	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem4_AB400_A_HD.mesh.tga	0	兖州出石，如褐色。有巉岩峰峦势，无穿眼，其质甚坚润，扣之有声。堪为器，颇费镌砻，世人多呼为栗玉，与北方所产栗玉颇相类。	生活技能
100001514	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem2_Corner_01_600_300_25_180_HD.mesh.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001515	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem6_AB400_F_HD.mesh.tga	1		园宅币
100001516	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem6_AB400_E_HD.mesh.tga	2	零陵石，永州零陵山所产。《湘州记》曰：“零陵山有石燕，遇风雨即飞，止还为石。”今之零陵石，有石板上磊块如燕形者。	园宅币
100001517	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem6_AB400_D_HD.mesh.tga	3	零陵石，永州零陵山所产。《湘州记》曰：“零陵山有石燕，遇风雨即飞，止还为石。”今之零陵石，有石板上磊块如燕形者。	园宅币
100001518	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem6_AB400_C_HD.mesh.tga	4	零陵石，永州零陵山所产。《湘州记》曰：“零陵山有石燕，遇风雨即飞，止还为石。”今之零陵石，有石板上磊块如燕形者。	园宅币
100001519	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem6_AB400_B_HD.mesh.tga	5	零陵石，永州零陵山所产。《湘州记》曰：“零陵山有石燕，遇风雨即飞，止还为石。”今之零陵石，有石板上磊块如燕形者。	园宅币
100001520	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem6_AB400_A_HD.mesh.tga	6	零陵石，永州零陵山所产。《湘州记》曰：“零陵山有石燕，遇风雨即飞，止还为石。”今之零陵石，有石板上磊块如燕形者。	园宅币
100001521	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing8_AB200_A_HD.mesh.tga	0		园宅币
100001522	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing8_AB200_B_HD.mesh.tga	0		园宅币
100001523	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing8_AB200_C_HD.mesh.tga	0		园宅币
100001524	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing8_AB200_D_HD.mesh.tga	0		园宅币
100001525	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing8_AB200_E_HD.mesh.tga	0		园宅币
100001526	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing8_AB200_F_HD.mesh.tga	0		园宅币
100001527	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing6_AB200_A_HD.mesh.tga	0		生活技能
100001528	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing6_AB200_B_HD.mesh.tga	0		生活技能
100001529	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing6_AB200_C_HD.mesh.tga	0		生活技能
100001530	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing6_AB200_D_HD.mesh.tga	0		生活技能
100001531	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing6_AB200_E_HD.mesh.tga	0		生活技能
100001532	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing6_AB200_F_HD.mesh.tga	0		生活技能
100001533	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing5_AB200_A_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石栏杆”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001534	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing5_AB200_B_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石栏杆”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001535	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing5_AB200_C_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石栏杆”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001536	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing5_AB200_D_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石栏杆”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001537	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing5_AB200_E_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石栏杆”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001538	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing5_AB200_F_HD.mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石栏杆”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001539	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem6_AB400_A_HD.mesh.tga	0	永州零陵山所产。《湘州记》曰：“零陵山有石燕，遇风雨即飞，止还为石。”今之零陵石，有石板上磊块如燕形者。	园宅币
100001540	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing8_AB200_A_HD.Mesh.tga	0		园宅币
100001541	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing6_AB200_A_HD.Mesh.tga	0		生活技能
100001542	ui\Image\Homeland\data\source\Home\courtyard\railing\Railing5_AB200_A_HD.Mesh.tga	0	太湖石一种色白，一种色青而黑。此批地墁由后者制成，本当呼为“太湖石栏杆”。杨西平收购石材时，为与平江版筑行行首压价，只肯将这批石材录为“平江石”。	园宅币
100001543	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\Roadsystem3_Corner_01_600_300_25_180_HD.Mesh.tga	0		
100001544	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_AB400_A_HD.mesh.tga	0		园宅币
100001545	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_AB400_B_HD.mesh.tga	0		园宅币
100001546	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_AB400_C_HD.mesh.tga	0		园宅币
100001547	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_AB400_D_HD.mesh.tga	0		园宅币
100001548	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_AB400_E_HD.mesh.tga	0		园宅币
100001549	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_AB400_F_HD.mesh.tga	0		园宅币
100001550	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_deflectionA_01_600_400_600_HD.mesh.tga	0		园宅币
100001551	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_deflectionB_01_600_400_600_HD.mesh.tga	0		园宅币
100001552	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_door_01_400_400_600_HD.mesh.tga	0		园宅币
100001553	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_gate_01_400_800_600_HD.mesh.tga	0		园宅币
100001554	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_special_01_400_400_700_HD.mesh.tga	0		园宅币
100001555	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_tilt_01_400_400_700_HD.mesh.tga	0		园宅币
100001556	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_AB400_A_HD.mesh.tga	0		园宅币
100001557	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_AB400_B_HD.mesh.tga	0		园宅币
100001558	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_AB400_C_HD.mesh.tga	0		园宅币
100001559	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_AB400_D_HD.mesh.tga	0		园宅币
100001560	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_AB400_E_HD.mesh.tga	0		园宅币
100001561	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_AB400_F_HD.mesh.tga	0		园宅币
100001562	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_deflectionA_01_600_400_0_HD.mesh.tga	0		园宅币
100001563	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_deflectionB_01_600_400_0_HD.mesh.tga	0		园宅币
100001564	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_deflection_01_1000_1000_0_HD.mesh.tga	0		园宅币
100001565	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_deflection_01_800_800_0_HD.mesh.tga	0		园宅币
100001566	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_special_01_400_400_0_HD.mesh.tga	0		园宅币
100001567	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_straight_01_400_200_0_HD.mesh.tga	0		园宅币
100001568	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_straight_01_400_800_0_HD.mesh.tga	0		园宅币
100001569	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_AB400_A_HD.mesh.tga	0		园宅币
100001570	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_AB400_B_HD.mesh.tga	0		园宅币
100001571	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_AB400_C_HD.mesh.tga	0		园宅币
100001572	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_AB400_D_HD.mesh.tga	0		园宅币
100001573	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_AB400_E_HD.mesh.tga	0		园宅币
100001574	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_AB400_F_HD.mesh.tga	0		园宅币
100001575	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_deflectionA_01_600_400_400_HD.mesh.tga	0		园宅币
100001576	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_deflectionB_01_600_400_400_HD.mesh.tga	0		园宅币
100001577	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_deflection_01_1000_1000_400_HD.mesh.tga	0		园宅币
100001578	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_deflection_01_800_800_400_HD.mesh.tga	0		园宅币
100001579	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_special_01_400_800_400_HD.mesh.tga	0		园宅币
100001580	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_AB200_A_HD.mesh.tga	0		园宅币
100001581	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_AB200_B_HD.mesh.tga	0		园宅币
100001582	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_AB200_C_HD.mesh.tga	0		园宅币
100001583	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_AB200_D_HD.mesh.tga	0		园宅币
100001584	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_AB200_E_HD.mesh.tga	0		园宅币
100001585	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_AB200_F_HD.mesh.tga	0		园宅币
100001586	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_deflectionA_01_200_400_400_HD.mesh.tga	0		园宅币
100001587	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_deflectionB_01_200_400_400_HD.mesh.tga	0		园宅币
100001588	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_door_01_50_400_400_HD.mesh.tga	0		园宅币
100001589	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_gate_01_50_400_400_HD.mesh.tga	0		园宅币
100001590	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_gate_01_50_800_400_HD.mesh.tga	0		园宅币
100001591	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_special_01_50_400_400_HD.mesh.tga	0		园宅币
100001592	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_Straight_01_50_100_400_HD.mesh.tga	0		园宅币
100001593	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_window_01_50_400_400_HD.mesh.tga	0		园宅币
100001594	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_window_01_50_800_400_HD.mesh.tga	0		园宅币
100001595	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_A_HD.mesh.tga	0		园宅币
100001596	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_B1_HD.mesh.tga	0		园宅币
100001597	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_B_HD.mesh.tga	0		园宅币
100001598	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_C1_HD.mesh.tga	0		园宅币
100001599	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_C_HD.mesh.tga	0		园宅币
100001600	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_D_HD.mesh.tga	0		园宅币
100001601	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_E1_HD.mesh.tga	0		园宅币
100001602	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_E2_HD.mesh.tga	0		园宅币
100001603	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_E3_HD.mesh.tga	0		园宅币
100001604	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_E_HD.mesh.tga	0		园宅币
100001605	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_F_HD.mesh.tga	0		园宅币
100001606	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_deflectionA_01_450_400_550_HD.mesh.tga	0		园宅币
100001607	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_deflectionB_01_450_400_550_HD.mesh.tga	0		园宅币
100001608	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_door_01_250_400_550_HD.mesh.tga	0		园宅币
100001609	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_gate_01_250_800_550_HD.mesh.tga	0		园宅币
100001610	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_open_01_250_400_550_HD.mesh.tga	0		园宅币
100001611	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_special_01_250_400_550_HD.mesh.tga	0		园宅币
100001612	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_special_01_250_800_550_HD.mesh.tga	0		园宅币
100001613	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_straight_01_50_100_400_HD.mesh.tga	0		园宅币
100001614	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_tiltA_01_250_400_550_HD.mesh.tga	0		园宅币
100001615	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_tiltB_01_250_400_550_HD.mesh.tga	0		园宅币
100001616	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_wall_M_wallcorridor01_window_01_250_800_550_HD.mesh.tga	0		园宅币
100001617	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Corridor_M_corridor01_AB400_A_HD.Mesh.tga	0		园宅币
100001618	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_alley01_AB400_A_HD.Mesh.tga	0		园宅币
100001619	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_path_M_bridge01_AB400_A_HD.Mesh.tga	0		园宅币
100001620	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_courtyardwall01_AB200_A_HD.Mesh.tga	0		园宅币
100001621	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_Wall_M_wallcorridor01_AB400_A_HD.Mesh.tga	0		
100001622	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_H_house01_N_01_16_28_02_HD.Group.tga	0		园宅币
100001623	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_H_house01_T_01_22_28_02_HD.Group.tga	0		园宅币
100001624	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_H_house01_U_01_24_28_02_HD.Group.tga	0		园宅币
100001625	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_H_house01_U_01_30_36_01_HD.Group.tga	0		园宅币
100001626	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_H_house01_X_02_30_30_02_HD.Group.tga	0		园宅币
100001627	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_L_01_15_20_01_HD.Group.tga	0		园宅币
100001628	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_L_02_15_20_01_HD.Group.tga	0		园宅币
100001629	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_N_01_12_14_01_HD.Group.tga	0		园宅币
100001630	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_N_01_12_14_02_HD.Group.tga	0		园宅币
100001631	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_N_01_12_16_01_HD.Group.tga	0		园宅币
100001632	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_N_01_8_20_01_HD.Group.tga	0		园宅币
100001633	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_N_01_8_22_01_HD.Group.tga	0		园宅币
100001634	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_N_02_12_14_01_HD.Group.tga	0		园宅币
100001635	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_house01_N_02_8_20_01_HD.Group.tga	0		园宅币
100001636	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_kiosk01_N_01_04_04_01_HD.Group.tga	0		园宅币
100001637	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_L_kiosk01_N_02_04_04_01_HD.Group.tga	0		园宅币
100001638	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_M_house01_L_01_16_20_02_HD.Group.tga	0		园宅币
100001639	ui\Image\Homeland\data\source\Home\building\TY\MC\MC_house_M_house01_L_01_16_24_02_HD.Group.tga	0		园宅币
