BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc
8895	1	3434	1	1	1	(8895)(1)花月别院_2号_镇狱眼	镇狱眼	心神被摄，移动速度降低30%，受到的治疗效果下降30%，并且不能使用轻功
8895	2	3434	1	1	1	(8895)(2)花月别院_2号_镇狱眼	镇狱眼	心神被摄，移动速度降低30%，受到的治疗效果下降30%，并且不能使用轻功
8895	3	3434	1	1	1	(8895)(3)花月别院_2号_镇狱眼	镇狱眼	心神被摄，移动速度降低30%，受到的治疗效果下降30%，并且不能使用轻功
8895	4	3434	1	1	1	(8895)(4)花月别院_2号_镇狱眼	镇狱眼	心神被摄，每秒造成1500点伤害，移动速度降低40%，受到的治疗效果下降45%，并且不能使用轻功
8896	1	327	1	1	1	(8896)(1)花月别院_2号_灼君	灼君	被火焰灼烧
8896	2	327	1	1	1	(8896)(2)花月别院_2号_灼君	灼君	被火焰灼烧
8896	3	327	1	1	1	(8896)(3)花月别院_2号_灼君	灼君	被火焰灼烧
8896	4	327	1	1	1	(8896)(4)花月别院_2号_灼君	灼君	被火焰灼烧
8901	1	2400	0	0	1	(8901)(1)混沌·金	混沌·金	每层状态：每五秒造成一次外功伤害，受到伤害提升10%
8901	2	2400	0	0	1	(8901)(2)混沌·金	混沌·金	每层状态：每五秒造成一次外功伤害，受到伤害提升15%
8902	1	2401	0	0	1	(8902)(1)混沌·木	混沌·木	每层状态：每五秒造成一次毒性伤害，降低被治疗效果5%
8902	2	2401	0	0	1	(8902)(2)混沌·木	混沌·木	每层状态：每五秒造成一次毒性伤害，降低被治疗效果8%
8903	1	2397	0	0	1	(8903)(1)混沌·水	混沌·水	每层状态：每五秒造成一次阴性伤害，降低治疗效果5%
8903	2	2397	0	0	1	(8903)(2)混沌·水	混沌·水	每层状态：每五秒造成一次阴性伤害，降低治疗效果8%
8904	1	2398	0	0	1	(8904)(1)混沌·火	混沌·火	每层状态：每五秒造成一次阳性伤害
8904	2	2398	0	0	1	(8904)(2)混沌·火	混沌·火	每层状态：每五秒造成一次阳性伤害
8905	1	2402	0	0	1	(8905)(1)混沌·土	混沌·土	每层状态：每五秒造成一次混元伤害，降低移动速度5%
8905	2	2402	0	0	1	(8905)(2)混沌·土	混沌·土	每层状态：每五秒造成一次混元伤害，降低移动速度8%
8906	1	2673	1	1	1	(8906)(1)阵意·金	御境阵意·金	有此阵意，可前往“神算御境·金”处，以御“混沌灭世”
8907	1	2670	1	1	1	(8907)(1)阵意·木	御境阵意·木	有此阵意，可前往“神算御境·木”处，以御“混沌灭世”
8908	1	2671	1	1	1	(8908)(1)阵意·水	御境阵意·水	有此阵意，可前往“神算御境·水”处，以御“混沌灭世”
8909	1	2672	1	1	1	(8909)(1)阵意·火	御境阵意·火	有此阵意，可前往“神算御境·火”处，以御“混沌灭世”
8910	1	2669	1	1	1	(8910)(1)阵意·土	御境阵意·土	有此阵意，可前往“神算御境·土”处，以御“混沌灭世”
8911	1	3404	0	0	1	(8911)(1)五行·阵序	五行·阵序	错乱的五行阵意在阵眼处得以压制。每隔3秒会消除一层阵眼对应的“混沌·五行”状态
8912	1	2035	1	1	1	(8912)(1)黑岩重水	黑岩重水	刺骨冰冷之水，使人双足麻木。\n每层减速7%，受到阴性伤害增加5%
8912	2	2035	1	1	1	(8912)(2)黑岩重水	黑岩重水	刺骨冰冷之水，使人双足麻木。\n每层减速7%，受到阴性伤害增加20%
8913	1	3434	1	1	1	(8913)(1)水星锁定	流星瞄定	被宇文画瞄准，小心水流星袭击
8914	1	2028	0	0	1	(8914)(1)花月别院_2号_莫雨加攻击	狂怒	攻击伤害提高500%
8914	2	2028	0	0	1	(8914)(2)花月别院_2号_莫雨加攻击	狂怒	攻击伤害提高500%
8914	3	2028	0	0	1	(8914)(3)花月别院_2号_莫雨加攻击	狂怒	攻击伤害提高500%
8914	4	2028	0	0	1	(8914)(4)花月别院_2号_莫雨加攻击	狂怒	攻击伤害提高500%
8915	1	3447	0	1	1	(8915)(1)花月别院_2号_阳	无暇剑璧·阳	效果持续期间使受到的伤害降低80%
8915	2	3447	0	1	1	(8915)(2)花月别院_2号_阳	无暇剑璧·阳	效果持续期间使受到的伤害降低80%
8915	3	3447	0	1	1	(8915)(3)花月别院_2号_阳	无暇剑璧·阳	效果持续期间使受到的伤害降低80%
8915	4	3447	0	1	1	(8915)(4)花月别院_2号_阳	无暇剑璧·阳	效果持续期间使受到的伤害降低80%
8916	1	4532	0	1	1	(8916)(1)花月别院_2号_阳弱	阳虚	体内阳性内力流动，无法再接受毛毛的阳性内劲
8916	2	4532	0	1	1	(8916)(2)花月别院_2号_阳弱	阳虚	体内阳性内力流动，无法再接受毛毛的阳性内劲
8916	3	4532	0	1	1	(8916)(3)花月别院_2号_阳弱	阳虚	体内阳性内力流动，无法再接受毛毛的阳性内劲
8916	4	4532	0	1	1	(8916)(4)花月别院_2号_阳弱	阳虚	体内阳性内力流动，无法再接受毛毛的阳性内劲
8917	1	3446	0	1	1	(8917)(1)花月别院_2号_阴	无暇剑璧·阴	效果持续期间使受到的伤害降低80%
8917	2	3446	0	1	1	(8917)(2)花月别院_2号_阴	无暇剑璧·阴	效果持续期间使受到的伤害降低80%
8917	3	3446	0	1	1	(8917)(3)花月别院_2号_阴	无暇剑璧·阴	效果持续期间使受到的伤害降低80%
8917	4	3446	0	1	1	(8917)(4)花月别院_2号_阴	无暇剑璧·阴	效果持续期间使受到的伤害降低80%
8918	1	4534	0	1	1	(8918)(1)花月别院_2号_阴弱	阴虚	体内阴性内力流动，无法再接受可人的阴性内劲
8918	2	4534	0	1	1	(8918)(2)花月别院_2号_阴弱	阴虚	体内阴性内力流动，无法再接受可人的阴性内劲
8918	3	4534	0	1	1	(8918)(3)花月别院_2号_阴弱	阴虚	体内阴性内力流动，无法再接受可人的阴性内劲
8918	4	4534	0	1	1	(8918)(4)花月别院_2号_阴弱	阴虚	体内阴性内力流动，无法再接受可人的阴性内劲
8920	1	2028	0	0	1	(8920)(1)花月别院_2号_黄泉绝影加攻击	迷失	攻击伤害每层提高20%
8920	2	2028	0	0	1	(8920)(2)花月别院_2号_黄泉绝影加攻击	迷失	攻击伤害每层提高20%
8920	3	2028	0	0	1	(8920)(3)花月别院_2号_黄泉绝影加攻击	迷失	攻击伤害每层提高20%
8920	4	2028	0	0	1	(8920)(4)花月别院_2号_黄泉绝影加攻击	迷失	攻击伤害每层提高20%
8922	1	3424	1	0	1	(8922)(1)技能配置-捉影	捉影	每隔一定时间将1个敌人吸到自身面前
8925	1	2147	1	0	1	(8925)(1)技能配置-唤灵	唤灵	战斗中每隔一定时间召唤自己的分身
8926	1	2672	1	0	1	(8926)(1)技能配置-吸魂阵	吸魂阵	每隔一定时间召唤一个吸魂阵，对阵中的玩家造成伤害并减速90%
8927	1	3440	1	0	1	(8927)(1)技能配置-定身	影缚	每隔一定时间将周围的敌人定身
8928	1	3426	1	1	1	(8928)(1)技能配置-真火	真火	对周围的敌人造成阳性伤害
8929	1	4499	1	0	1	(8929)(1)技能配置-幻御	幻御	周期性的免疫一种属性的伤害
8930	1	0	1	1	1	(8930)(1)技能配置-吸血	吸血	攻击吸收气血
8931	1	3553	1	1	1	(8931)(1)技能配置-震流	震流	周期性的推开周围的敌人
8932	1	4526	1	1	1	(8932)(1)技能配置-幻镜	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
8933	1	0	1	1	1	(8933)(1)技能配置-阳炎	阳炎	每隔一段时间在敌人脚下释放一个阳炎，阳炎爆炸并造成阳性伤害
8934	1	4513	0	0	1	(8934)(1)灼热	灼热	饕餮厅的地炉之火旺盛，让人焦灼难耐！每2秒造成阳性伤害
8934	2	4513	0	0	1	(8934)(2)灼热	灼热	饕餮厅的地炉之火旺盛，让人焦灼难耐！每2秒造成阳性伤害
8935	1	3410	1	1	1	(8935)(1)真气减速	厚重	穆玄英以剑气席卷全场，降低了移动速度
8936	1	3448	1	1	1	(8936)(1)重水护体	重水	水汽萦绕全身，可以免疫饕餮厅的地炉灼热
8937	1	266	1	1	1	(8937)(1)节日儿童节-绿豆糕增益	绿豆糕	增加内功攻击力<BUFF atMagicAttackPowerBase>点
8938	1	6907	1	1	1	(8938)(1)节日儿童节-花生酥增益	花生酥	增加外功攻击力<BUFF atPhysicsAttackPowerBase>点
8939	1	4441	1	1	1	(8939)(1)节日儿童节-果味糖增益	果味糖	增加阅历获取速度30%
8940	1	6893	1	1	1	(8940)(1)节日儿童节-南瓜小点增益	南瓜小点	增加气血上限<BUFF atMaxLifeAdditional>点
8941	1	2232	1	1	1	(8941)(1)节日儿童节-红豆糕增益	红豆糕	增加治疗量<BUFF atTherapyPowerBase>点
8942	1	6892	1	1	1	(8942)(1)节日儿童节-云片糕增益	云片糕	增加外功攻击力<BUFF atPhysicsAttackPowerBase>点
8943	1	6782	1	1	1	(8943)(1)节日儿童节-梅花糕增益	梅花糕	增加阅历获取速度100%
8944	1	6784	1	1	1	(8944)(1)节日儿童节-南瓜酥增益	南瓜酥	增加气血上限<BUFF atMaxLifeAdditional>点
8945	1	6906	1	1	1	(8945)(1)节日儿童节-芝麻杆增益	芝麻杆	增加内功攻击力<BUFF atMagicAttackPowerBase>点
8946	1	6903	1	1	1	(8946)(1)节日儿童节-米花糖增益	米花糖	增加治疗量<BUFF atTherapyPowerBase>点
8948	1	3409	1	1	1	(8948)(1)截脉	一指截脉	真气袭身，定身无法行动
8955	0	2127	0	0	1	(8955)(0)2号_追人加速	速度增加	这个目标的移动速度增加了
8960	1	0	0	0	0	(8960)(1)节日儿童节_捡礼包CD	节日儿童节_捡礼包CD	节日儿童节_捡礼包CD
8961	1	5388	1	1	0	(8961)(1)技能配置-执行-普通怪	执行	执行者
8967	1	2143	0	0	1	(8967)(1)神算御境	神算御境	神算在阵法中找寻的破绽之地，在此地可避免宫溟的“混沌灭世”
8967	2	2143	0	0	1	(8967)(2)神算御境	神算御境	神算在阵法中找寻的破绽之地，在此地可避免宫溟的“混沌灭世”。\n对拥有对应五行阵意的侠士有效。\n非对应阵意会导致阵眼位置变化
8969	1	2020	0	1	1	(8969)(1)花月别院_3号_冲锋定身	锁	身体无法动弹
8969	2	2020	0	1	1	(8969)(2)花月别院_3号_冲锋定身	锁	身体无法动弹
8969	3	2020	0	1	1	(8969)(3)花月别院_3号_冲锋定身	锁	身体无法动弹
8969	4	2020	0	1	1	(8969)(4)花月别院_3号_冲锋定身	锁	身体无法动弹
8970	1	4220	1	1	1	(8970)(1)花月别院_3号_清流	清流	每层使受到阳性内功的伤害提高20%
8970	2	4220	1	1	1	(8970)(2)花月别院_3号_清流	清流	每层使受到阳性内功的伤害提高20%
8970	3	4220	1	1	1	(8970)(3)花月别院_3号_清流	清流	每层使受到阳性内功的伤害提高20%
8970	4	4220	1	1	1	(8970)(4)花月别院_3号_清流	清流	每层使受到阳性内功的伤害提高20%
8972	1	4558	1	1	1	(8972)(1)花月别院_3号_红色射线boss伤害加成	烈明	李白接受剑气，攻击力每层提高5%
8972	2	4558	1	1	1	(8972)(2)花月别院_3号_红色射线boss伤害加成	烈明	李白接受剑气，攻击力每层提高5%
8972	3	4558	1	1	1	(8972)(3)花月别院_3号_红色射线boss伤害加成	烈明	李白接受剑气，攻击力每层提高5%
8972	4	4558	1	1	1	(8972)(4)花月别院_3号_红色射线boss伤害加成	烈明	李白接受剑气，攻击力每层提高5%
8973	1	3445	1	1	1	(8973)(1)花月别院_3号_黄色射线boss减伤	月满	李白接受剑气，每层减少受到的伤害3%
8973	2	3445	1	1	1	(8973)(2)花月别院_3号_黄色射线boss减伤	月满	李白接受剑气，每层减少受到的伤害3%
8973	3	3445	1	1	1	(8973)(3)花月别院_3号_黄色射线boss减伤	月满	李白接受剑气，每层减少受到的伤害3%
8973	4	3445	1	1	1	(8973)(4)花月别院_3号_黄色射线boss减伤	月满	李白接受剑气，每层减少受到的伤害3%
8975	1	4549	1	1	1	(8975)(1)花月别院_3号_红色射线玩家buff	烈明	玩家造成的伤害每层提高10%，同时每层减少生命上限5%
8975	2	4549	1	1	1	(8975)(2)花月别院_3号_红色射线玩家buff	烈明	玩家造成的伤害每层提高10%，同时每层减少生命上限5%
8975	3	4549	1	1	1	(8975)(3)花月别院_3号_红色射线玩家buff	烈明	玩家造成的伤害每层提高10%，同时每层减少生命上限5%
8975	4	4549	1	1	1	(8975)(4)花月别院_3号_红色射线玩家buff	烈明	玩家造成的伤害每层提高10%，同时每层减少生命上限5%
8976	1	4567	1	1	1	(8976)(1)花月别院_3号_离开红色射线	红色虚幻	不能再阻挡红色剑气，其它颜色不受影响
8976	2	4567	1	1	1	(8976)(2)花月别院_3号_离开红色射线	红色虚幻	不能再阻挡红色剑气，其它颜色不受影响
8976	3	4567	1	1	1	(8976)(3)花月别院_3号_离开红色射线	红色虚幻	不能再阻挡红色剑气，其它颜色不受影响
8976	4	4567	1	1	1	(8976)(4)花月别院_3号_离开红色射线	红色虚幻	不能再阻挡红色剑气，其它颜色不受影响
8978	1	4546	1	1	1	(8978)(1)花月别院_3号_绿色射线玩家buff	青焱	挡住绿色剑气获得急速效果每层提高2%，内力和能量的消耗每层提高2%
8978	2	4546	1	1	1	(8978)(2)花月别院_3号_绿色射线玩家buff	青焱	挡住绿色剑气获得急速效果每层提高2%，内力和能量的消耗每层提高2%
8978	3	4546	1	1	1	(8978)(3)花月别院_3号_绿色射线玩家buff	青焱	挡住绿色剑气获得急速效果每层提高2%，内力和能量的消耗每层提高2%
8978	4	4546	1	1	1	(8978)(4)花月别院_3号_绿色射线玩家buff	青焱	挡住绿色剑气获得急速效果每层提高2%，内力和能量的消耗每层提高2%
8980	1	4564	1	1	1	(8980)(1)花月别院_3号_离开绿色射线	绿色虚幻	不能再阻挡绿色剑气，其它颜色不受影响
8980	2	4564	1	1	1	(8980)(2)花月别院_3号_离开绿色射线	绿色虚幻	不能再阻挡绿色剑气，其它颜色不受影响
8980	3	4564	1	1	1	(8980)(3)花月别院_3号_离开绿色射线	绿色虚幻	不能再阻挡绿色剑气，其它颜色不受影响
8980	4	4564	1	1	1	(8980)(4)花月别院_3号_离开绿色射线	绿色虚幻	不能再阻挡绿色剑气，其它颜色不受影响
8981	1	4550	1	1	1	(8981)(1)花月别院_3号_黄色射线玩家buff	月满	抵挡黄色剑气的玩家会被李白优先攻击，并且受到治疗的效果每层增加20%，受到的所有伤害每层增加20%
8981	2	4550	1	1	1	(8981)(2)花月别院_3号_黄色射线玩家buff	月满	抵挡黄色剑气的玩家会被李白优先攻击，并且受到治疗的效果每层增加20%，受到的所有伤害每层增加20%
8981	3	4550	1	1	1	(8981)(3)花月别院_3号_黄色射线玩家buff	月满	抵挡黄色剑气的玩家会被李白优先攻击，并且受到治疗的效果每层增加20%，受到的所有伤害每层增加20%
8981	4	4550	1	1	1	(8981)(4)花月别院_3号_黄色射线玩家buff	月满	抵挡黄色剑气的玩家会被李白优先攻击，并且受到治疗的效果每层增加20%，受到的所有伤害每层增加20%
8983	1	4568	1	1	1	(8983)(1)花月别院_3号_离开黄色射线	黄色虚幻	不能再阻挡黄色剑气，其它颜色不受影响
8983	2	4568	1	1	1	(8983)(2)花月别院_3号_离开黄色射线	黄色虚幻	不能再阻挡黄色剑气，其它颜色不受影响
8983	3	4568	1	1	1	(8983)(3)花月别院_3号_离开黄色射线	黄色虚幻	不能再阻挡黄色剑气，其它颜色不受影响
8983	4	4568	1	1	1	(8983)(4)花月别院_3号_离开黄色射线	黄色虚幻	不能再阻挡黄色剑气，其它颜色不受影响
8984	1	0	0	0	0	(8984)(1)三尺青锋_标记对话buff	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
8985	1	3423	0	0	0	(8985)(1)花月别院_3号_剑气旋窝	乱流干扰	移动速度下降，不能施展轻功
8985	2	3423	0	0	0	(8985)(2)花月别院_3号_剑气旋窝	乱流干扰	移动速度下降，不能施展轻功
8985	3	3423	0	0	0	(8985)(3)花月别院_3号_剑气旋窝	乱流干扰	移动速度下降，不能施展轻功
8985	4	3423	0	0	0	(8985)(4)花月别院_3号_剑气旋窝	乱流干扰	移动速度下降，不能施展轻功
8986	1	3404	1	1	1	(8986)(1)花月别院_3号_缠	缠	每秒受到4200点阳性内功伤害，可以驱散
8986	2	3404	1	1	1	(8986)(2)花月别院_3号_缠	缠	每秒受到1500点阳性内功伤害，可以驱散
8986	3	3404	1	1	1	(8986)(3)花月别院_3号_缠	缠	每秒受到1500点阳性内功伤害，可以驱散
8986	4	3404	1	1	1	(8986)(4)花月别院_3号_缠	缠	每秒受到3000点阳性内功伤害，可以驱散
8987	0	0	0	0	0	(8987)(0)4号_计数BUFF	计数BUFF	BuffType取值
8988	0	2020	0	0	1	(8988)(0)4号_紫金钵减速	无量	减速，无法释放轻功
8989	1	0	0	0	0	(8989)(1)乘骑跳跃加成	乘骑跳跃加成	123
8990	1	3399	1	0	1	(8990)(1)勾魂	勾魂	被勾魂使者盯上了，设法摆脱他。
8992	1	0	0	0	0	(8992)(1)乘骑滑翔监控	hxjk	BuffType取值
8993	0	2678	0	0	1	(8993)(0)节日端午_钓鱼总buff	钓鱼	正在参与端午钓鱼活动中
8994	1	3449	1	1	1	(8994)(1)花月别院_3号_子剑掉落加攻击	内力涌动	每层使李白和刚释放的青莲子剑造成的所有伤害提高20%
8994	2	3449	1	1	1	(8994)(2)花月别院_3号_子剑掉落加攻击	内力涌动	每层使李白和刚释放的青莲子剑造成的所有伤害提高20%
8994	3	3449	1	1	1	(8994)(3)花月别院_3号_子剑掉落加攻击	内力涌动	每层使李白和刚释放的青莲子剑造成的所有伤害提高20%
8994	4	3449	1	1	1	(8994)(4)花月别院_3号_子剑掉落加攻击	内力涌动	每层使李白和刚释放的青莲子剑造成的所有伤害提高30%
9003	1	341	0	0	1	(9003)(1)司命血·五行归位	司命血·五行归位	源明雅“司命血”禁术失控，错乱五行，导致阵法的束缚之力化为无尽杀意，将宫溟催生成狂暴的杀戮机器！\n现在源明雅苏醒，重整阵法，五行归位，削弱了阵意对宫溟的加持，使其更加容易受到伤害
9006	1	3417	1	1	1	(9006)(1)节日端午_祭祀定身	献祭	不知道是献给谁的贡品
9007	1	344	0	0	1	(9007)(1)寻宝_护身药丸	护心丹	王志赠予你的丹药，重伤之际可护住心脉
9014	1	2021	1	1	1	(9014)(1)节日端午_小绿的撕咬	小绿的撕咬	被绿皮的小鳄鱼咬了
9015	1	4189	1	1	1	(9015)(1)技能配置-生成五行兽	幻化	这个灵珠很快就会幻化
9016	0	3404	0	0	1	(9016)(0)2号_单剑狂暴	剑气紊乱	失去了另一支剑意的牵引，一股危险的内力溢出其外
9017	8696	0	0	0	0	(9017)(8696)	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
9024	1	2025	1	1	1	(9024)(1)天一教余孽的刀毒	刀毒	每秒造成一次毒性伤害
9024	2	2025	1	1	1	(9024)(2)天一教余孽的刀毒	刀毒	每秒造成一次毒性伤害
9026	1	3411	1	1	1	(9026)(1)李复_流风定身	流风锁	被强风气劲锁定，无法移动
9027	1	340	0	0	1	(9027)(1)黑白路_免疫伤害	逍遥	此子正逍遥快活，免疫所有伤害
9029	1	8	1	1	1	(9029)(1)陷阱·石灰粉	闷棍	一拐过墙角，一包石灰粉迎头砸来，慌乱中去阻挡，却已经木棍从后砸了头
9032	0	2039	1	1	1	(9032)(0)李复_流风易伤	连斩之殇	使自身受到的下次流风五连斩伤害提高
9038	0	4224	0	0	1	(9038)(0)剑姬阵_镜	镜	反弹受到的外功伤害
9039	0	4220	0	0	1	(9039)(0)剑姬阵_壁	壁	受到的外功伤害减少
9040	0	4219	0	0	1	(9040)(0)剑姬阵_宁	宁	受到内功伤害时回复生命值
9041	0	4221	0	0	1	(9041)(0)剑姬阵_界	界	受到的内功伤害减少
9042	0	4222	0	0	1	(9042)(0)剑姬阵_攻	攻	增加自身的混元性内功伤害
9044	0	2118	0	0	1	(9044)(0)剑姬阵_护盾	护盾	剑姬以自身气血为引，给同伴抵挡伤害
9045	1	2021	1	1	1	(9045)(1)节日端午_小白的撕咬	小白的撕咬	被白皮的小鳄鱼咬了
9046	1	2021	1	1	1	(9046)(1)节日端午_小黑的撕咬	小黑的撕咬	被黑皮的小鳄鱼咬了
9047	1	259	0	1	1	(9047)(1)节日端午_小鳄鱼变势力	等待喂食	我想吃小杂鱼，我想吃鱼饼
9051	1	6432	1	1	1	(9051)(1)从容10秒CD	弃容	效果期间无法获得激怒效果
9053	1	6312	1	1	1	(9053)(1)劫刀消耗降低100%	绝返	劫刀消耗降低100%
9056	1	3434	1	1	1	(9056)(1)定身	定身	你被定身
9057	1	3443	1	0	1	(9057)(1)技能配置-冰冻	冰冻	周期性的冻结敌人
9059	0	4555	1	1	1	(9059)(0)太阴免控	青蒂	使自身免疫控制效果
9061	1	1398	1	1	1	(9061)(1)节日端午_酒米	端午·酒米	你在端午钓鱼时撒了酒米，有更高的几率钓到更稀有的鱼
9068	1	428	1	1	1	(9068)(1)拿云免控	净果	免疫控制效果
9071	1	242	0	0	1	(9071)(1)寻宝_日记时间	与玉儿的约定	与玉儿约定，找到日志并在第二天将其交给她
9073	1	3236	1	1	1	(9073)(1)唐门_绝伦逸群出现后减伤	烟消云散	受到的伤害降低<BUFF_EX 1024 atGlobalResistPercent>%
9075	1	1502	1	1	1	(9075)(1)梵音加强版本	繁音急节	内功基础攻击力和基础疗伤成效提高30%
9075	2	1502	1	1	1	(9075)(2)梵音加强版本	繁音急节	内功基础攻击力和基础疗伤成效提高40%
9075	3	1502	1	1	1	(9075)(3)梵音加强版本	繁音急节	内功基础攻击力和基础疗伤成效提高50%
9075	4	1502	1	1	1	(9075)(4)梵音加强版本	繁音急节	内功基础攻击力和基础疗伤成效提高60%
9076	1	109	0	1	1	(9076)(1)阴阳两界_杨宁孩子	爱心	孩子走路较慢，还是不要骑马或使用轻功了吧
9079	1	2037	1	1	1	(9079)(1)节日端午_BOSS暴怒	鳄鱼的愤怒	被欺骗了，它很生气。造成的外功伤害提高100%
9081	1	532	1	1	1	(9081)(1)凌空渡虚	凌空渡虚	测试用buff，无视重力加速度
9083	1	2025	0	1	1	(9083)(1)恶臭	浑身恶臭	双手沾满了粪便，恶臭传至千里，无人能忍
9092	8731	5944	1	1	1	(9092)(8731)	三尺青锋	铸三尺青锋，赏一世红尘
9103	0	4522	1	1	1	(9103)(0)被劫持	被劫持	被月侍弓劫持,随时有生命危险
9104	1	11	1	1	1	(9104)(1)偷袭者	袭击者	你身处月侍弓的盲区,块去救人
9106	1	341	0	0	1	(9106)(1)寻宝_无敌	护佑	在明教护法的保护下，免疫所有伤害
9110	1	348	0	0	1	(9110)(1)水草锁足	缠绕	被水草缠住了
9111	1	2027	0	1	1	(9111)(1)剧情锁足	凝神	凝神静听，暗中观察
9111	2	3443	0	1	1	(9111)(2)剧情锁足_沉默无敌不隐身	站住	站在原地
9117	8793	0	1	1	1	(9117)(8793)	铸剑	BuffType取值
9119	0	1475	1	1	1	(9119)(0)笨小孩_记CD	少年行	当此状态不存在时才能接着进行“少年行”系列奇遇内容
9120	1	2021	1	1	1	(9120)(1)三尺青锋_煞气表现	煞气	煞气入体！
9122	0	12	0	1	1	(9122)(0)3号_关卡_刀盾AOE	盾击	减速，降低受到治疗的效果
9123	0	0	0	0	0	(9123)(0)3号_关卡_计步BUFF	计步	计步
9126	1	22	0	0	1	(9126)(1)花月别院_3号_禁轻功	映日	无法使用轻功
9126	2	22	0	0	1	(9126)(2)花月别院_3号_禁轻功	映日	无法使用轻功
9126	3	22	0	0	1	(9126)(3)花月别院_3号_禁轻功	映日	无法使用轻功
9126	4	22	0	0	1	(9126)(4)花月别院_3号_禁轻功	映日	无法使用轻功
9127	0	326	0	1	1	(9127)(0)4号_须弥咒	须弥咒	若言处处受生，故名众生者。此据业力五道流转也。
9130	1	1544	1	1	1	(9130)(1)龙鱼灵气	龙鱼灵气	灵气吸收，半个时辰内无法再从龙鱼身上吸收灵气。
9131	1	276	1	1	1	(9131)(1)七色鹿灵气	七色鹿灵气	灵气吸收，半个时辰内无法再从七色鹿身上吸收灵气。
9132	1	275	1	1	1	(9132)(1)龙鼋灵气	龙鼋灵气	灵气吸收，半个时辰内无法再从龙鱼身上吸收灵气。
9135	1	2027	0	0	1	(9135)(1)NPC剧情隐身	伪装	便于探查，防止别人发现
9136	1	2025	1	1	1	(9136)(1)茶馆奇缘_中毒	中毒	最大气血值下降50%，内功和外功伤害下降50%。每3秒受到1000毒性伤害
9137	1	2134	0	1	1	(9137)(1)重伤后原地复活	初入茅庐	初在江湖行走，隐元会特派人暗中保护侠士。若非被他人重伤，即刻便可原地疗伤
9141	1	7007	0	0	1	(9141)(1)寻宝_举高高	要抱抱，举高高	正在进行举高高互动
9146	1	2019	1	1	1	(9146)(1)月侍弓眩晕	被偷袭	被打中奇怪的地方，眩晕中……
9147	2	4851	1	1	1	(9147)(2)谈判大师_修改势力	谈判大师	携带此效果可顺利见到谢渊，但此期间无法使用任何武学招式
9149	1	0	1	1	1	(9149)(1)抓	被劫持	被月侍弓劫持，随时有生命危险
9152	1	19	0	0	0	(9152)(1)美人图_监控下交通	晕眩	乱说话，被打晕了。
9153	1	3408	0	1	1	(9153)(1)水枪换动作版本1	水龙使者	“身背水囊，手持水枪，乃是水神共工留着世间的一名水龙使者。”\n嗯，村里的老人家们都是这样说的
9154	1	3448	0	1	1	(9154)(1)水枪被击中换动作	波涛浩荡	充沛水气缠绕全身，全身漂浮起来\n移动会消除此状态
9155	0	2122	0	0	1	(9155)(0)无相咒	住相	应无所住，而生其心
9156	0	4532	0	0	1	(9156)(0)无相咒-惩戒	无相	如是无我相，无人相，无众生相，无寿者相
9157	1	2028	0	1	1	(9157)(1)挑战狂暴	克制·狂暴	怒火逐渐汇集，当此状态消失时，秘境首领会变得狂暴无匹
9158	0	0	0	0	0	(9158)(0)4号_无敌	无敌	BuffType取值
9159	1	347	0	1	1	(9159)(1)红尘号令	红尘号令	每层此状态提高莫雨的外功伤害20%
9159	2	347	0	1	1	(9159)(2)红尘号令	红尘号令	每层此状态提高莫雨的外功伤害30%
9160	1	2020	1	1	1	(9160)(1)尘龙束缚	尘龙束缚	真气缠绕，使移动速度下降30%
9160	2	2020	1	1	1	(9160)(2)尘龙束缚	尘龙束缚	真气缠绕，使移动速度下降30%
9162	1	590	1	1	1	(9162)(1)稀饭	进食	所有属性提高<BUFF atStrengthBase>点
9168	1	3443	1	1	1	(9168)(1)沉水	沉水	这个地方灵气奇异，水汽厚重压身，短时间内动弹不得
9170	1	3443	1	1	1	(9170)(1)非隐身缴械减速	禁缚	减速
9171	1	621	1	1	1	(9171)(1)气纯凭虚内功减伤	玄德	受到的内功伤害降低40%
9172	1	2139	1	1	1	(9172)(1)禁疗第一次标记	存祭	效果期间受到的禁疗效果持续时间减半
9173	1	2140	1	1	1	(9173)(1)禁疗第二次标记	封祭	效果期间不会受到禁疗影响
9175	1	2809	1	1	1	(9175)(1)生息禁疗buff	禁疗	无法受到治疗效果
9180	1	2003	0	0	1	(9180)(1)残影表现	残影	侍弓残影，亦真亦幻
9181	8797	0	0	0	0	(9181)(8797)	定身	BuffType取值
9184	8799	0	0	0	0	(9184)(8799)	金刚伏虎	BuffType取值
9187	8800	0	0	0	0	(9187)(8800)	童子拜佛	BuffType取值
9188	1	123	0	0	1	(9188)(1)玩家_被仇恨反击	仇恨	平花秀夜仇恨反击已锁定你
9189	1	341	1	1	1	(9189)(1)1号_绝脉劲	绝脉劲	经脉被屈焰阳内力所伤,每层增加10%受到伤害,10层以后即死
9190	8803	4222	0	0	1	(9190)(8803)	狙目	百步穿杨，取敌将首级于千里外
9191	8804	4221	0	0	1	(9191)(8804)	狙目	百步穿杨，取敌将首级于千里外
