ID	ForceID	Genre	SetID	SubType	RepresentID	ColorID	RepresetID1	IconID	IsInShop	CollectionNeedPiece	CollectionNeedMoney	7daysRewards	PermanentCoin	StartTime	EndTime	Discount	DisStartTime	DisEndTime	DisRoleTypeMask	CanFreeTryOn	SubSetID	MatchHair
3561	0	2	876	6	227	5	0	6552	0	40	200	4	500	-1	-1					0		
3562	0	2	876	9	227	5	0	6551	0	40	200	4	500	-1	-1					0		
3563	0	2	876	10	227	5	0	6478	0	40	200	4	500	-1	-1					0		
3564	0	2	876	3	227	5	0	6480	0	70	300	10	1500	-1	-1					0		
3565	0	2	877	2	227	6	0	6553	0	110	400	14	2000	-1	-1					0		
3566	0	2	877	6	227	6	0	6552	0	40	200	4	500	-1	-1					0		
3567	0	2	877	9	227	6	0	6551	0	40	200	4	500	-1	-1					0		
3568	0	2	877	10	227	6	0	6478	0	40	200	4	500	-1	-1					0		
3569	0	2	877	3	227	6	0	6480	0	70	300	10	1500	-1	-1					0		
3570	0	3	878	2	100	1	0	6634	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	19	333
3571	0	3	879	2	100	2	0	6634	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	19	334
3572	0	3	880	2	100	3	0	6634	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	19	335
3573	0	3	881	2	100	4	0	6634	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	19	336
3574	0	3	882	2	100	5	0	6634	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	19	337
3575	0	3	883	2	100	6	0	6634	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	19	338
3576	0	3	884	2	228	1	0	6635	1	-1	-1	144	20000	-1	-1	90		1479366000		0	20	340
3577	0	3	885	2	228	2	0	6635	1	-1	-1	144	20000	-1	-1	90		1479366000		0	20	341
3578	0	3	886	2	228	3	0	6635	1	-1	-1	144	20000	-1	-1	90		1479366000		0	20	342
3579	0	3	887	2	228	4	0	6635	1	-1	-1	144	20000	-1	-1	90		1479366000		0	20	343
3580	0	3	888	2	228	5	0	6635	1	-1	-1	144	20000	-1	-1	90		1479366000		0	20	344
3581	0	3	889	2	228	6	0	6635	1	-1	-1	144	20000	-1	-1	90		1479366000		0	20	345
3582	0	3	890	2	230	1	0	6720	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	21	354
3583	0	3	891	2	230	2	0	6720	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	21	355
3584	0	3	892	2	230	3	0	6720	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	21	356
3585	0	3	893	2	230	4	0	6720	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	21	357
3586	0	3	894	2	230	5	0	6720	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	21	358
3587	0	3	895	2	230	6	0	6720	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	21	359
3588	0	3	896	2	229	1	0	6719	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	22	347
3589	0	3	897	2	229	2	0	6719	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	22	348
3590	0	3	898	2	229	3	0	6719	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	22	349
3591	0	3	899	2	229	4	0	6719	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	22	350
3592	0	3	900	2	229	5	0	6719	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	22	351
3593	0	3	901	2	229	6	0	6719	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	22	352
3594	0	3	902	2	231	1	0	6750	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	23	361
3595	0	3	903	2	231	2	0	6750	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	23	362
3596	0	3	904	2	231	3	0	6750	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	23	363
3597	0	3	905	2	231	4	0	6750	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	23	364
3598	0	3	906	2	231	5	0	6750	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	23	365
3599	0	3	907	2	231	6	0	6750	1	-1	-1	144	20000	-1	1529910000	90		1529910000		0	23	366
3600	0	3	908	2	232	1	0	6751	1	-1	-1	144	20000	-1	-1	90		1568876400		0	24	368
3601	0	3	909	2	232	2	0	6751	1	-1	-1	144	20000	-1	-1	90		1568876400		0	24	369
3602	0	3	910	2	232	3	0	6751	1	-1	-1	144	20000	-1	-1	90		1568876400		0	24	370
3603	0	3	911	2	232	4	0	6751	1	-1	-1	144	20000	-1	-1	90		1568876400		0	24	371
3604	0	3	912	2	232	5	0	6751	1	-1	-1	144	20000	-1	-1	90		1568876400		0	24	372
3605	0	3	913	2	232	6	0	6751	1	-1	-1	144	20000	-1	-1	90		1568876400		0	24	373
3606	0	3	914	2	130	1	0	6786	1	-1	-1	144	20000	-1	-1	90		1479366000		0	25	376
3607	0	3	915	2	130	2	0	6786	1	-1	-1	144	20000	-1	-1	90		1479366000		0	25	377
3608	0	3	916	2	130	3	0	6786	1	-1	-1	144	20000	-1	-1	90		1479366000		0	25	378
3609	0	3	917	2	130	4	0	6786	1	-1	-1	144	20000	-1	-1	90		1479366000		0	25	379
3610	0	3	918	2	130	5	0	6786	1	-1	-1	144	20000	-1	-1	90		1479366000		0	25	380
3611	0	3	919	2	130	6	0	6786	1	-1	-1	144	20000	-1	-1	90		1479366000		0	25	381
3612	0	3	920	2	131	1	0	6785	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	26	383
3613	0	3	921	2	131	2	0	6785	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	26	384
3614	0	3	922	2	131	3	0	6785	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	26	385
3615	0	3	923	2	131	4	0	6785	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	26	386
3616	0	3	924	2	131	5	0	6785	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	26	387
3617	0	3	925	2	131	6	0	6785	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	26	388
3618	0	3	461	3	179	0	0	6768	0	70	300	-1	15000	-1	1425945600					0	-1	
3619	0	3	926	2	129	1	0	6821	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	27	390
3620	0	3	927	2	129	2	0	6821	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	27	391
3621	0	3	928	2	129	3	0	6821	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	27	392
3622	0	3	929	2	129	4	0	6821	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	27	393
3623	0	3	930	2	129	5	0	6821	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	27	394
3624	0	3	931	2	129	6	0	6821	1	-1	-1	144	20000	-1	1520578800	90		1520578800		0	27	395
3625	0	3	932	2	132	1	0	6832	1	-1	-1	144	20000	-1	-1	90		1479366000		0	28	397
3626	0	3	933	2	132	2	0	6832	1	-1	-1	144	20000	-1	-1	90		1479366000		0	28	398
3627	0	3	934	2	132	3	0	6832	1	-1	-1	144	20000	-1	-1	90		1479366000		0	28	399
3628	0	3	935	2	132	4	0	6832	1	-1	-1	144	20000	-1	-1	90		1479366000		0	28	400
3629	0	3	936	2	132	5	0	6832	1	-1	-1	144	20000	-1	-1	90		1479366000		0	28	401
3630	0	3	937	2	132	6	0	6832	1	-1	-1	144	20000	-1	-1	90		1479366000		0	28	402
3631	0	3	938	2	182	7	0	5884	0	110	400	14	2000	-1	-1					0	-1	
3632	0	3	938	6	182	7	0	5883	0	40	200	4	500	-1	-1					0	-1	
3633	0	3	938	9	182	7	0	5886	0	40	200	4	500	-1	-1					0	-1	
3634	0	3	938	10	182	7	0	5882	0	40	200	4	500	-1	-1					0	-1	
3635	0	3	938	3	182	7	0	5881	0	70	300	10	1500	-1	-1					0	-1	
3636	0	3	939	2	182	8	0	5884	0	110	400	14	2000	-1	-1					0	-1	
3637	0	3	939	6	182	8	0	5883	0	40	200	4	500	-1	-1					0	-1	
3638	0	3	939	9	182	8	0	5886	0	40	200	4	500	-1	-1					0	-1	
3639	0	3	939	10	182	8	0	5882	0	40	200	4	500	-1	-1					0	-1	
3640	0	3	939	3	182	8	0	5881	0	70	300	10	1500	-1	-1					0	-1	
3641	0	2	940	2	227	7	0	6553	0	110	400	14	2000	-1	-1					0	-1	
3642	0	2	940	6	227	7	0	6552	0	40	200	4	500	-1	-1					0	-1	
3643	0	2	940	9	227	7	0	6551	0	40	200	4	500	-1	-1					0	-1	
3644	0	2	940	10	227	7	0	6478	0	40	200	4	500	-1	-1					0	-1	
3645	0	2	940	3	227	7	0	6480	0	70	300	10	1500	-1	-1					0	-1	
3646	0	2	941	2	227	8	0	6553	0	110	400	14	2000	-1	-1					0	-1	
3647	0	2	941	6	227	8	0	6552	0	40	200	4	500	-1	-1					0	-1	
3648	0	2	941	9	227	8	0	6551	0	40	200	4	500	-1	-1					0	-1	
3649	0	2	941	10	227	8	0	6478	0	40	200	4	500	-1	-1					0	-1	
3650	0	2	941	3	227	8	0	6480	0	70	300	10	1500	-1	-1					0	-1	
3651	0	3	942	2	75	1	0	6823	0	110	400	14	2000	-1	-1					0	-1	
3652	0	3	942	6	75	1	0	6826	0	40	200	4	500	-1	-1					0	-1	
3653	0	3	942	9	75	1	0	6825	0	40	200	4	500	-1	-1					0	-1	
3654	0	3	942	10	75	1	0	6827	0	40	200	4	500	-1	-1					0	-1	
3655	0	3	942	3	75	1	0	6822	0	70	300	10	1500	-1	-1					0	-1	
3656	0	3	943	2	75	2	0	6823	0	110	400	14	2000	-1	-1					0	-1	
3657	0	3	943	6	75	2	0	6826	0	40	200	4	500	-1	-1					0	-1	
3658	0	3	943	9	75	2	0	6825	0	40	200	4	500	-1	-1					0	-1	
3659	0	3	943	10	75	2	0	6827	0	40	200	4	500	-1	-1					0	-1	
3660	0	3	943	3	75	2	0	6822	0	70	300	10	1500	-1	-1					0	-1	
3661	0	3	945	2	75	3	0	6823	0	110	400	14	2000	-1	-1					0	-1	
3662	0	3	945	6	75	3	0	6826	0	40	200	4	500	-1	-1					0	-1	
3663	0	3	945	9	75	3	0	6825	0	40	200	4	500	-1	-1					0	-1	
3664	0	3	945	10	75	3	0	6827	0	40	200	4	500	-1	-1					0	-1	
3665	0	3	945	3	75	3	0	6822	0	70	300	10	1500	-1	-1					0	-1	
3666	0	3	944	2	75	4	0	6823	0	110	400	14	2000	-1	-1					0	-1	
3667	0	3	944	6	75	4	0	6826	0	40	200	4	500	-1	-1					0	-1	
3668	0	3	944	9	75	4	0	6825	0	40	200	4	500	-1	-1					0	-1	
3669	0	3	944	10	75	4	0	6827	0	40	200	4	500	-1	-1					0	-1	
3670	0	3	944	3	75	4	0	6822	0	70	300	10	1500	-1	-1					0	-1	
3671	0	3	946	2	76	1	0	6829	0	110	400	14	2000	-1	-1					0	-1	
3672	0	3	946	6	76	1	0	6833	0	40	200	4	500	-1	-1					0	-1	
3673	0	3	946	9	76	1	0	6831	0	40	200	4	500	-1	-1					0	-1	
3674	0	3	946	10	76	1	0	6834	0	40	200	4	500	-1	-1					0	-1	
3675	0	3	946	3	76	1	0	6828	0	70	300	10	1500	-1	-1					0	-1	
3676	0	3	947	2	76	2	0	6829	0	110	400	14	2000	-1	-1					0	-1	
3677	0	3	947	6	76	2	0	6833	0	40	200	4	500	-1	-1					0	-1	
3678	0	3	947	9	76	2	0	6831	0	40	200	4	500	-1	-1					0	-1	
3679	0	3	947	10	76	2	0	6834	0	40	200	4	500	-1	-1					0	-1	
3680	0	3	947	3	76	2	0	6828	0	70	300	10	1500	-1	-1					0	-1	
3681	0	3	948	2	76	3	0	6829	0	110	400	14	2000	-1	-1					0	-1	
3682	0	3	948	6	76	3	0	6833	0	40	200	4	500	-1	-1					0	-1	
3683	0	3	948	9	76	3	0	6831	0	40	200	4	500	-1	-1					0	-1	
3684	0	3	948	10	76	3	0	6834	0	40	200	4	500	-1	-1					0	-1	
3685	0	3	948	3	76	3	0	6828	0	70	300	10	1500	-1	-1					0	-1	
3686	0	3	949	2	76	4	0	6829	0	110	400	14	2000	-1	-1					0	-1	
3687	0	3	949	6	76	4	0	6833	0	40	200	4	500	-1	-1					0	-1	
3688	0	3	949	9	76	4	0	6831	0	40	200	4	500	-1	-1					0	-1	
3689	0	3	949	10	76	4	0	6834	0	40	200	4	500	-1	-1					0	-1	
3690	0	3	949	3	76	4	0	6828	0	70	300	10	1500	-1	-1					0	-1	
3691	0	3	950	2	233	1	0	6816	0	110	400	14	2000	-1	-1					0	-1	
3692	0	3	950	6	233	1	0	6819	0	40	200	4	500	-1	-1					0	-1	
3693	0	3	950	9	233	1	0	6818	0	40	200	4	500	-1	-1					0	-1	
3694	0	3	950	10	233	1	0	6820	0	40	200	4	500	-1	-1					0	-1	
3695	0	3	950	3	233	1	0	6815	0	70	300	10	1500	-1	-1					0	-1	
3696	0	3	951	2	233	2	0	6816	0	110	400	14	2000	-1	-1					0	-1	
3697	0	3	951	6	233	2	0	6819	0	40	200	4	500	-1	-1					0	-1	
3698	0	3	951	9	233	2	0	6818	0	40	200	4	500	-1	-1					0	-1	
3699	0	3	951	10	233	2	0	6820	0	40	200	4	500	-1	-1					0	-1	
3700	0	3	951	3	233	2	0	6815	0	70	300	10	1500	-1	-1					0	-1	
3701	0	3	952	2	233	3	0	6816	0	110	400	14	2000	-1	-1					0	-1	
3702	0	3	952	6	233	3	0	6819	0	40	200	4	500	-1	-1					0	-1	
3703	0	3	952	9	233	3	0	6818	0	40	200	4	500	-1	-1					0	-1	
3704	0	3	952	10	233	3	0	6820	0	40	200	4	500	-1	-1					0	-1	
3705	0	3	952	3	233	3	0	6815	0	70	300	10	1500	-1	-1					0	-1	
3706	0	3	953	2	233	4	0	6816	0	110	400	14	2000	-1	-1					0	-1	
3707	0	3	953	6	233	4	0	6819	0	40	200	4	500	-1	-1					0	-1	
3708	0	3	953	9	233	4	0	6818	0	40	200	4	500	-1	-1					0	-1	
3709	0	3	953	10	233	4	0	6820	0	40	200	4	500	-1	-1					0	-1	
3710	0	3	953	3	233	4	0	6815	0	70	300	10	1500	-1	-1					0	-1	
3711	0	3	954	2	133	1	0	6894	1	-1	-1	144	20000	-1	-1	90		1479366000		0	29	404
3712	0	3	955	2	133	2	0	6894	1	-1	-1	144	20000	-1	-1	90		1479366000		0	29	405
3713	0	3	956	2	133	3	0	6894	1	-1	-1	144	20000	-1	-1	90		1479366000		0	29	406
3714	0	3	957	2	133	4	0	6894	1	-1	-1	144	20000	-1	-1	90		1479366000		0	29	407
3715	0	3	958	2	133	5	0	6894	1	-1	-1	144	20000	-1	-1	90		1479366000		0	29	408
3716	0	3	959	2	133	6	0	6894	1	-1	-1	144	20000	-1	-1	90		1479366000		0	29	409
3717	0	3	960	2	134	1	0	6895	1	-1	-1	144	20000	-1	-1	90		1561359600		0	30	411
3718	0	3	961	2	134	2	0	6895	1	-1	-1	144	20000	-1	-1	90		1561359600		0	30	412
3719	0	3	962	2	134	3	0	6895	1	-1	-1	144	20000	-1	-1	90		1561359600		0	30	413
3720	0	3	963	2	134	4	0	6895	1	-1	-1	144	20000	-1	-1	90		1561359600		0	30	414
3721	0	3	964	2	134	5	0	6895	1	-1	-1	144	20000	-1	-1	90		1561359600		0	30	415
3722	0	3	965	2	134	6	0	6895	1	-1	-1	144	20000	-1	-1	90		1561359600		0	30	416
3723	0	3	966	2	202	3	0	5381	0	-1	-1	-1	20000	1377673200	1381388400					0	-1	
3724	0	3	967	2	135	1	0	6973	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	31	418
3725	0	3	968	2	135	2	0	6973	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	31	419
3726	0	3	969	2	135	3	0	6973	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	31	420
3727	0	3	970	2	135	4	0	6973	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	31	421
3728	0	3	971	2	135	5	0	6973	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	31	422
3729	0	3	972	2	135	6	0	6973	1	-1	-1	144	20000	-1	1545030000	90		1545030000		0	31	423
3730	0	3	973	2	136	1	0	6974	1	-1	-1	144	20000	-1	-1	90		1479366000		0	32	425
3731	0	3	974	2	136	2	0	6974	1	-1	-1	144	20000	-1	-1	90		1479366000		0	32	426
3732	0	3	975	2	136	3	0	6974	1	-1	-1	144	20000	-1	-1	90		1479366000		0	32	427
3733	0	3	976	2	136	4	0	6974	1	-1	-1	144	20000	-1	-1	90		1479366000		0	32	428
3734	0	3	977	2	136	5	0	6974	1	-1	-1	144	20000	-1	-1	90		1479366000		0	32	429
3735	0	3	978	2	136	6	0	6974	1	-1	-1	144	20000	-1	-1	90		1479366000		0	32	430
3736	0	3	979	2	513	1	0	7021	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	33	433
3737	0	3	980	2	513	2	0	7021	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	33	434
3738	0	3	981	2	513	3	0	7021	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	33	435
3739	0	3	982	2	513	4	0	7021	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	33	436
3740	0	3	983	2	513	5	0	7021	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	33	437
3741	0	3	984	2	513	6	0	7021	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	33	438
3742	0	3	985	2	514	1	0	7026	1	-1	-1	200	28000	-1	-1	90		1479366000		0	-1	440
3743	0	3	986	2	515	1	0	7025	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3744	0	3	987	2	515	2	0	7025	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3745	0	3	988	2	516	1	517	7024	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3746	0	3	989	2	516	2	517	7024	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3747	0	3	990	2	518	1	0	7022	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3748	0	3	991	2	518	2	0	7022	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3749	0	3	992	2	519	1	0	7023	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3750	0	3	993	2	519	2	0	7023	1	-1	-1	-1	28000	1377673200	1381388400					0	-1	
3751	0	3	994	2	520	1	0	7192	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	34	442
3752	0	3	995	2	520	2	0	7192	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	34	443
3753	0	3	996	2	520	3	0	7192	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	34	444
3754	0	3	997	2	520	4	0	7192	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	34	445
3755	0	3	998	2	520	5	0	7192	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	34	446
3756	0	3	999	2	520	6	0	7192	1	-1	-1	144	20000	-1	-1	90	1552892400	1553497200		0	34	447
3757	0	3	1000	2	521	1	0	7193	1	-1	-1	144	20000	-1	-1	90		1479366000		0	35	449
3758	0	3	1001	2	521	2	0	7193	1	-1	-1	144	20000	-1	-1	90		1479366000		0	35	450
3759	0	3	1002	2	521	3	0	7193	1	-1	-1	144	20000	-1	-1	90		1479366000		0	35	451
3760	0	3	1003	2	521	4	0	7193	1	-1	-1	144	20000	-1	-1	90		1479366000		0	35	452
3761	0	3	1004	2	521	5	0	7193	1	-1	-1	144	20000	-1	-1	90		1479366000		0	35	453
3762	0	3	1005	2	521	6	0	7193	1	-1	-1	144	20000	-1	-1	90		1479366000		0	35	454
3763	0	3	1006	2	523	1	0	7921	1	-1	-1	144	20000	-1	-1	90		1479366000		0	36	456
3764	0	3	1007	2	523	2	0	7921	1	-1	-1	144	20000	-1	-1	90		1479366000		0	36	457
3765	0	3	1008	2	523	3	0	7921	1	-1	-1	144	20000	-1	-1	90		1479366000		0	36	458
3766	0	3	1009	2	523	4	0	7921	1	-1	-1	144	20000	-1	-1	90		1479366000		0	36	459
3767	0	3	1010	2	523	5	0	7921	1	-1	-1	144	20000	-1	-1	90		1479366000		0	36	460
3768	0	3	1011	2	523	6	0	7921	1	-1	-1	144	20000	-1	-1	90		1479366000		0	36	461
3769	0	3	1012	2	524	1	0	7922	1	-1	-1	144	20000	-1	-1	90		1479366000		0	37	463
3770	0	3	1013	2	524	2	0	7922	1	-1	-1	144	20000	-1	-1	90		1479366000		0	37	464
3771	0	3	1014	2	524	3	0	7922	1	-1	-1	144	20000	-1	-1	90		1479366000		0	37	465
3772	0	3	1015	2	524	4	0	7922	1	-1	-1	144	20000	-1	-1	90		1479366000		0	37	466
3773	0	3	1016	2	524	5	0	7922	1	-1	-1	144	20000	-1	-1	90		1479366000		0	37	467
3774	0	3	1017	2	524	6	0	7922	1	-1	-1	144	20000	-1	-1	90		1479366000		0	37	468
3775	22	1	1018	2	234	1	0	7686	1	-1	-1	24	4000	-1	-1	90		1479366000		0	-1	
3776	22	1	1018	6	234	1	0	7685	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3777	22	1	1018	9	234	1	0	7688	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3778	22	1	1018	10	234	1	0	7684	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3779	22	1	1018	3	234	1	0	7683	1	-1	-1	14	2500	-1	-1	90		1479366000		0	-1	
3780	22	1	1019	2	234	2	0	7686	1	-1	-1	24	4000	-1	-1	90		1479366000		0	-1	
3781	22	1	1019	6	234	2	0	7685	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3782	22	1	1019	9	234	2	0	7688	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3783	22	1	1019	10	234	2	0	7684	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3784	22	1	1019	3	234	2	0	7683	1	-1	-1	14	2500	-1	-1	90		1479366000		0	-1	
3785	22	1	1020	2	234	3	0	7686	1	-1	-1	24	4000	-1	-1	90		1479366000		0	-1	
3786	22	1	1020	6	234	3	0	7685	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3787	22	1	1020	9	234	3	0	7688	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3788	22	1	1020	10	234	3	0	7684	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3789	22	1	1020	3	234	3	0	7683	1	-1	-1	14	2500	-1	-1	90		1479366000		0	-1	
3790	22	1	1021	2	234	4	0	7686	1	-1	-1	24	4000	-1	-1	90		1479366000		0	-1	
3791	22	1	1021	6	234	4	0	7685	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3792	22	1	1021	9	234	4	0	7688	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3793	22	1	1021	10	234	4	0	7684	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3794	22	1	1021	3	234	4	0	7683	1	-1	-1	14	2500	-1	-1	90		1479366000		0	-1	
3795	22	1	1022	2	234	5	0	7686	1	-1	-1	24	4000	-1	-1	90		1479366000		0	-1	
3796	22	1	1022	6	234	5	0	7685	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3797	22	1	1022	9	234	5	0	7688	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3798	22	1	1022	10	234	5	0	7684	1	-1	-1	4	500	-1	-1	90		1479366000		0	-1	
3799	22	1	1022	3	234	5	0	7683	1	-1	-1	14	2500	-1	-1	90		1479366000		0	-1	
3800	22	1	1023	2	246	1	0	7692	0	130	500	24	4000	-1	-1					0	-1	
3801	22	1	1023	6	246	1	0	7691	0	60	300	4	500	-1	-1					0	-1	
3802	22	1	1023	9	246	1	0	7694	0	60	300	4	500	-1	-1					0	-1	
3803	22	1	1023	10	246	1	0	7690	0	60	300	4	500	-1	-1					0	-1	
3804	22	1	1023	3	246	1	0	7689	0	90	400	14	2500	-1	-1					0	-1	
3805	22	1	1024	2	246	2	0	7692	0	130	500	24	4000	-1	-1					0	-1	
3806	22	1	1024	6	246	2	0	7691	0	60	300	4	500	-1	-1					0	-1	
3807	22	1	1024	9	246	2	0	7694	0	60	300	4	500	-1	-1					0	-1	
3808	22	1	1024	10	246	2	0	7690	0	60	300	4	500	-1	-1					0	-1	
3809	22	1	1024	3	246	2	0	7689	0	90	400	14	2500	-1	-1					0	-1	
3810	22	1	1025	2	246	3	0	7692	0	130	500	24	4000	-1	-1					0	-1	
3811	22	1	1025	6	246	3	0	7691	0	60	300	4	500	-1	-1					0	-1	
3812	22	1	1025	9	246	3	0	7694	0	60	300	4	500	-1	-1					0	-1	
3813	22	1	1025	10	246	3	0	7690	0	60	300	4	500	-1	-1					0	-1	
3814	22	1	1025	3	246	3	0	7689	0	90	400	14	2500	-1	-1					0	-1	
3815	22	1	1026	2	246	4	0	7692	0	130	500	24	4000	-1	-1					0	-1	
3816	22	1	1026	6	246	4	0	7691	0	60	300	4	500	-1	-1					0	-1	
3817	22	1	1026	9	246	4	0	7694	0	60	300	4	500	-1	-1					0	-1	
3818	22	1	1026	10	246	4	0	7690	0	60	300	4	500	-1	-1					0	-1	
3819	22	1	1026	3	246	4	0	7689	0	90	400	14	2500	-1	-1					0	-1	
3820	8	1	1027	2	235	1	0	7698	0	130	500	24	4000	-1	-1					0	-1	
3821	8	1	1027	6	235	1	0	7697	0	60	300	4	500	-1	-1					0	-1	
3822	8	1	1027	9	235	1	0	7700	0	60	300	4	500	-1	-1					0	-1	
3823	8	1	1027	10	235	1	0	7696	0	60	300	4	500	-1	-1					0	-1	
3824	8	1	1027	3	235	1	0	7695	0	90	400	14	2500	-1	-1					0	-1	
3825	8	1	1028	2	235	2	0	7698	0	130	500	24	4000	-1	-1					0	-1	
3826	8	1	1028	6	235	2	0	7697	0	60	300	4	500	-1	-1					0	-1	
3827	8	1	1028	9	235	2	0	7700	0	60	300	4	500	-1	-1					0	-1	
3828	8	1	1028	10	235	2	0	7696	0	60	300	4	500	-1	-1					0	-1	
3829	8	1	1028	3	235	2	0	7695	0	90	400	14	2500	-1	-1					0	-1	
3830	8	1	1029	2	235	3	0	7698	0	130	500	24	4000	-1	-1					0	-1	
3831	8	1	1029	6	235	3	0	7697	0	60	300	4	500	-1	-1					0	-1	
3832	8	1	1029	9	235	3	0	7700	0	60	300	4	500	-1	-1					0	-1	
3833	8	1	1029	10	235	3	0	7696	0	60	300	4	500	-1	-1					0	-1	
3834	8	1	1029	3	235	3	0	7695	0	90	400	14	2500	-1	-1					0	-1	
3835	8	1	1030	2	235	4	0	7698	0	130	500	24	4000	-1	-1					0	-1	
3836	8	1	1030	6	235	4	0	7697	0	60	300	4	500	-1	-1					0	-1	
3837	8	1	1030	9	235	4	0	7700	0	60	300	4	500	-1	-1					0	-1	
3838	8	1	1030	10	235	4	0	7696	0	60	300	4	500	-1	-1					0	-1	
3839	8	1	1030	3	235	4	0	7695	0	90	400	14	2500	-1	-1					0	-1	
3840	4	1	1031	2	241	1	0	7704	0	130	500	24	4000	-1	-1					0	-1	
3841	4	1	1031	6	241	1	0	7703	0	60	300	4	500	-1	-1					0	-1	
3842	4	1	1031	9	241	1	0	7706	0	60	300	4	500	-1	-1					0	-1	
3843	4	1	1031	10	241	1	0	7702	0	60	300	4	500	-1	-1					0	-1	
3844	4	1	1031	3	241	1	0	7701	0	90	400	14	2500	-1	-1					0	-1	
3845	4	1	1032	2	241	2	0	7704	0	130	500	24	4000	-1	-1					0	-1	
3846	4	1	1032	6	241	2	0	7703	0	60	300	4	500	-1	-1					0	-1	
3847	4	1	1032	9	241	2	0	7706	0	60	300	4	500	-1	-1					0	-1	
3848	4	1	1032	10	241	2	0	7702	0	60	300	4	500	-1	-1					0	-1	
