equipId,sourceId
35898,207
35899,207
35900,207
35901,207
35902,207
35903,207
35904,207
35905,207
35906,207
35907,207
35908,207
35909,207
35910,207
35911,207
35912,207
35913,207
35914,207
35915,207
35916,207
35917,207
35918,207
35919,207
35920,207
35921,207
35922,207
35923,207
35924,207
35925,207
35926,207
35927,207
35928,207
35929,207
35930,207
35931,207
35932,207
35933,207
35934,207
35935,207
35936,207
35937,207
35938,207
35939,207
35940,207
35941,207
35942,207
35943,207
35944,207
35945,207
35946,207
35947,207
35948,207
35949,207
35950,207
35951,207
35952,207
35953,207
35954,208
35955,208
35956,208
35957,208
35958,208
35959,208
35960,208
35961,208
35962,208
35963,208
35964,208
35965,208
35966,208
35967,208
35968,208
35969,208
35970,208
35971,208
35972,208
35973,208
35974,208
35975,208
35976,208
35977,208
35978,208
35979,208
35980,208
35981,208
35982,208
35983,208
35984,208
35985,208
35986,208
35987,208
35988,208
35989,208
35990,208
35991,208
35992,208
35993,208
35994,208
35995,208
35996,208
35997,208
35998,208
35999,208
36000,208
36001,208
36002,208
36003,208
36004,208
36005,208
36006,208
36007,208
36008,208
36009,208
36010,208
36011,208
36012,208
36013,208
36014,208
36015,208
36016,208
36017,208
36018,208
36019,208
36020,208
36021,208
36022,208
36023,208
36024,208
36025,208
36026,208
36027,208
36028,208
36029,208
36030,208
36031,208
36032,208
36033,208
36034,208
36035,208
36036,208
36037,208
36038,208
36039,208
36040,208
36041,208
36042,208
36043,208
36044,208
36045,208
36046,208
36047,208
36048,208
36049,208
36050,208
36051,208
36052,208
36053,208
36054,208
36055,208
36056,208
36057,208
36058,208
36059,208
36060,208
36061,208
36062,208
36063,208
36064,208
36065,208
36066,208
36067,208
36068,208
36069,208
36070,208
36071,208
36072,208
36073,208
36074,208
36075,208
36076,208
36077,208
36078,208
36079,208
36080,208
36081,208
36082,208
36083,208
36084,208
36085,208
36086,208
36087,208
36088,208
36089,208
36090,208
36091,208
36092,208
36093,208
36094,208
36095,208
36096,208
36097,208
36098,208
36099,208
36100,208
36101,208
36102,208
36103,208
36104,208
36105,208
36106,208
36107,208
36108,208
36109,208
36110,208
36111,208
36112,208
36113,208
36114,208
36115,208
36116,208
36117,208
36118,208
36119,208
36120,208
36121,208
36122,208
36123,208
36124,208
36125,208
36126,208
36127,208
36128,208
36129,208
36130,208
36131,208
36132,208
36133,208
36134,210
36135,210
36136,210
36137,210
36138,210
36139,210
36140,210
36141,210
36142,210
36143,210
36144,210
36145,210
36146,210
36147,210
36148,210
36149,162
36150,162
36151,162
36152,162
36153,162
36154,162
36155,162
36156,162
36157,162
36158,162
36159,162
36160,162
36161,162
36162,162
36163,162
36164,162
36165,162
36166,162
36167,194
36168,194
36169,194
36170,194
36171,194
36172,194
36173,195
36174,195
36175,195
36176,195
36177,195
36178,195
36179,197
36179,213
36180,197
36180,213
36181,197
36181,213
36182,197
36182,213
36183,197
36183,213
36184,197
36184,213
36185,199
36185,194
36186,199
36186,194
36187,199
36187,194
36188,199
36188,194
36189,199
36189,194
36190,199
36190,194
36191,200
36191,195
36192,200
36192,195
36193,200
36193,195
36194,200
36194,195
36195,200
36195,195
36196,200
36196,195
36197,202
36197,197
36198,202
36198,197
36199,202
36199,197
36200,202
36200,197
36201,202
36201,197
36202,202
36202,197
36203,197
36203,213
36204,197
36204,213
36205,197
36205,213
36206,197
36206,213
36207,197
36207,213
36208,197
36208,213
36209,216
36210,216
36211,216
36212,216
36213,216
36214,216
36215,216
36216,216
36217,216
36218,216
36219,216
36220,216
36221,216
36222,216
36223,216
36224,216
36225,216
36226,216
36227,216
36228,216
36229,216
36230,216
36231,216
36232,216
36233,216
36234,216
36235,216
36236,216
36237,216
36238,216
36239,216
36240,216
36241,216
36242,216
36243,216
36244,216
36245,216
36246,216
36247,216
36248,216
36249,216
36250,216
36251,216
36252,216
36253,216
36254,216
36255,216
36256,216
36257,216
36258,216
36259,216
36260,216
36261,216
36262,216
36263,216
36264,216
36265,216
36266,216
36267,216
36268,216
36269,216
36270,216
36271,216
36272,216
36273,216
36274,216
36275,216
36276,216
36277,216
36278,216
36279,216
36280,216
36281,216
36282,216
36283,216
36284,216
36285,216
36286,216
36287,216
36288,216
36289,216
36290,216
36291,216
36292,216
36293,216
36294,216
36295,216
36296,216
36297,216
36298,216
36299,216
36300,216
36301,216
36302,216
36303,216
36304,216
36305,216
36306,216
36307,216
36308,216
36309,216
36310,216
36311,216
36312,216
36313,216
36314,216
36315,216
36316,216
36317,216
36318,216
36319,216
36320,216
36321,217
36322,217
36323,217
36324,217
36325,217
36326,217
36327,218
36328,218
36329,218
36330,218
36331,218
36332,218
36333,219
36334,219
36335,219
36336,219
36337,219
36338,219
36339,221
36340,221
36341,221
36342,221
36343,221
36344,221
36345,222
36346,222
36347,222
36348,222
36349,222
36350,222
36351,223
36352,223
36353,223
36354,223
36355,223
36356,223
36357,225
36358,225
36359,225
36360,225
36361,225
36362,225
36363,226
36364,226
36365,226
36366,226
36367,226
36368,226
36369,227
36370,227
36371,227
36372,227
36373,227
36374,227
36375,229
36376,229
36377,229
36378,229
36379,229
36380,229
36381,230
36382,230
36383,230
36384,230
36385,230
36386,230
36387,231
36388,231
36389,231
36390,231
36391,231
36392,231
36393,233
36394,233
36395,233
36396,233
36397,233
36398,233
36399,234
36400,234
36401,234
36402,234
36403,234
36404,234
36405,235
36406,235
36407,235
36408,235
36409,235
36410,235
36411,372
36412,372
36413,372
36414,372
36415,372
36416,372
36417,372
36418,372
36419,372
36420,372
36421,372
36422,372
36423,373
36424,373
36425,373
36426,373
36427,373
36428,373
36429,373
36430,373
36431,373
36432,373
36433,373
36434,373
37733,240
37734,240
37735,240
37736,240
37737,240
37738,240
37739,240
37740,240
37741,240
37742,240
37743,240
37744,240
37745,240
37746,240
37747,240
37748,240
37749,240
37750,240
37751,240
37752,240
37753,240
37754,240
37755,240
37756,240
37757,240
37758,240
37759,240
37760,240
37761,240
37762,240
41603,374
41604,374
41605,374
41606,374
41607,374
41608,374
38099,194
38100,194
38101,194
38102,194
38103,194
38104,194
38105,197
38105,193
38106,197
38106,193
38107,197
38107,193
38108,197
38108,193
38109,197
38109,193
38110,197
38110,193
38111,193
38112,193
38113,193
38114,193
38115,193
38116,193
38117,196
38117,197
38118,196
38118,197
38119,196
38119,197
38120,196
38120,197
38121,196
38121,197
38122,196
38122,197
38123,213
38123,194
38124,213
38124,194
38125,213
38125,194
38126,213
38126,194
38127,213
38127,194
38128,213
38128,194
38129,195
38130,195
38131,195
38132,195
38133,195
38134,195
38395,204
38396,204
38397,204
38398,204
38399,204
38400,204
38401,204
38402,204
38403,204
38404,204
38405,204
38406,204
38407,204
38408,204
38409,204
38410,204
38411,204
38412,204
38413,204
38414,204
38415,204
38416,204
38417,204
38418,204
38419,204
38420,204
38421,204
38422,204
38423,204
38424,204
38425,204
38426,204
38427,204
38428,204
38429,204
38430,204
38431,204
38432,204
38433,204
38434,204
38435,204
38436,204
38437,204
38438,204
38439,204
38440,204
38441,204
38442,204
38443,204
38444,204
38445,204
38446,204
38447,204
38448,204
38449,204
38450,204
38451,204
38452,204
38453,204
38454,204
38455,205
38456,205
38457,205
38458,205
38459,205
38460,205
38461,205
38462,205
38463,205
38464,205
38465,205
38466,205
38467,205
38468,205
38469,205
38470,205
38471,205
38472,205
38473,205
38474,205
38475,205
38476,205
38477,205
38478,205
38479,205
38480,205
38481,205
38482,205
38483,205
38484,205
38485,205
38486,205
38487,205
38488,205
38489,205
38490,205
38491,205
38492,205
38493,205
38494,205
38495,205
38496,205
38497,205
38498,205
38499,205
38500,205
38501,205
38502,205
38503,205
38504,205
38505,205
38506,205
38507,205
38508,205
38509,205
38510,205
38511,205
38512,205
38513,205
38514,205
38515,213
38515,195
38516,213
38516,195
38517,213
38517,195
38518,213
38518,195
38519,213
38519,195
38520,213
38520,195
38521,213
38521,195
38522,213
38522,195
38523,207
38524,207
38525,207
38526,207
38527,207
38528,207
38529,207
38530,207
38531,207
38532,208
38533,208
38534,208
38535,208
38536,208
38537,208
38538,208
38539,208
38540,208
38681,240
38682,240
38683,240
38684,240
38685,240
38686,240
38687,240
38688,240
38689,240
38690,240
38691,240
38692,240
38693,240
38694,240
38695,240
38696,240
38697,240
38698,240
38699,240
38700,240
38701,240
38702,240
38703,240
38704,240
38705,240
38706,240
38707,240
38708,240
38709,240
38710,240
38769,237
38770,237
38771,237
38772,237
38773,237
38774,237
38775,242
38776,242
38777,242
38778,242
38779,242
38780,242
38781,243
38782,243
38783,243
38784,243
38785,243
38786,243
38787,244
38788,244
38789,244
38790,244
38791,244
38792,244
38793,245
38794,245
38795,245
38796,245
38797,245
38798,245
38799,162
38800,162
38801,162
38802,162
38803,162
38804,162
38805,162
38806,162
38807,162
38808,162
38809,162
38810,162
38811,162
38812,162
38813,162
38814,162
38815,162
38816,162
38817,162
38818,162
38819,162
38820,162
38821,162
38822,162
38823,162
38824,162
38825,162
38826,162
38827,162
38828,162
38829,162
38830,162
38831,162
38832,162
38833,162
38834,162
38835,162
38836,162
38837,162
38838,162
38839,162
38840,162
38841,162
38842,162
38843,162
38844,162
38845,162
38846,162
38847,162
38848,162
38849,162
38850,162
38851,162
38852,375
38853,184
38854,184
38855,184
38856,184
38857,184
38858,184
38859,184
38860,184
38861,184
38862,184
38863,184
38864,184
38865,198
38866,198
38867,198
38868,198
38869,198
38870,198
38871,199
38872,199
38873,199
38874,199
38875,199
38876,199
38877,200
38877,252
38878,200
38878,252
38879,200
38879,252
38880,200
38880,252
38881,200
38881,252
38882,200
38882,252
38883,199
38883,247
38884,199
38884,247
38885,199
38885,247
38886,199
38886,247
38887,199
38887,247
38888,199
38888,247
38889,200
38889,248
38890,200
38890,248
38891,200
38891,248
38892,200
38892,248
38893,200
38893,248
38894,200
38894,248
38895,202
38895,249
38896,202
38896,249
38897,202
38897,249
38898,202
38898,249
38899,202
38899,249
38900,202
38900,249
38901,215
38901,202
38902,215
38902,202
38903,215
38903,202
38904,215
38904,202
38905,215
38905,202
38906,215
38906,202
38907,200
38907,215
38908,200
38908,215
38909,200
38909,215
38910,200
38910,215
38911,200
38911,215
38912,200
38912,215
38913,200
38913,215
38914,200
38914,215
38915,192
38916,192
38917,192
38918,192
38919,192
38920,192
38921,192
38922,192
38923,192
38924,192
38925,192
38926,192
38927,192
38928,192
38929,192
38930,192
38931,192
38932,192
38933,376
38934,376
38935,376
38936,376
38937,376
38938,376
38939,376
38940,376
38941,376
38942,376
38943,376
38944,376
38945,377
38946,377
38947,377
38948,377
38949,377
38950,377
38951,377
38952,377
38953,377
38954,377
38955,377
38956,377
38957,378
38958,378
38959,378
38960,378
38961,378
38962,378
38963,378
38964,378
38965,378
38966,378
38967,378
38968,378
38969,379
38970,379
38971,379
38972,379
38973,379
38974,379
38975,379
38976,379
38977,379
38978,379
38979,379
38980,379
38981,207
38982,207
38983,207
38984,207
38985,207
38986,207
38987,207
38988,207
38989,207
38990,207
38991,207
38992,207
38993,207
38994,207
38995,207
38996,207
38997,207
38998,207
38999,207
39000,207
39001,207
39002,207
39003,207
39004,207
39005,207
39006,207
39007,207
39008,207
39009,207
39010,207
39011,207
39012,207
39013,207
39014,207
39015,207
39016,207
39017,207
39018,207
39019,207
39020,207
39021,207
39022,207
39023,207
39024,207
39025,207
39026,207
39027,207
39028,207
39029,207
39030,207
39031,207
39032,207
39033,207
39034,207
39035,207
39036,207
39037,207
39038,207
39039,207
39040,207
39041,207
39042,207
39043,207
39044,207
39045,207
39046,207
39047,207
39048,207
39049,207
39050,207
39051,207
39052,207
39053,207
39054,207
39055,207
39056,207
39057,207
39058,207
39059,207
39060,207
39061,207
39062,207
39063,207
39064,207
39065,207
39066,207
39067,207
39068,207
39069,207
39070,207
39071,207
39072,207
39073,207
39074,207
39075,207
39076,207
39077,207
39078,207
39079,207
39080,207
39081,207
39082,207
39083,207
39084,207
39085,207
39086,207
39087,207
39088,207
39089,207
39090,207
39091,207
39092,207
39093,207
39094,207
39095,207
39096,207
39097,207
39098,207
39099,207
39100,207
39101,207
39102,207
39103,207
39104,207
39105,207
39106,207
39107,207
39108,207
39109,207
39110,207
39111,207
39112,207
39113,207
39114,207
39115,207
39116,207
39117,207
39118,207
39119,207
39120,207
39121,207
39122,207
39123,207
39124,207
39125,207
39126,207
39127,207
39128,207
39129,207
39130,207
39131,207
39132,207
39133,207
39134,207
39135,207
39136,207
39137,207
39138,207
39139,207
39140,207
39141,207
39142,207
39143,207
39144,207
39145,207
39146,207
39147,207
39148,207
39149,207
39150,207
39151,207
39152,207
39153,207
39154,207
39155,207
39156,207
39157,207
39158,207
39159,207
39160,207
39161,208
39162,208
39163,208
39164,208
39165,208
39166,208
39167,208
39168,208
39169,208
39170,208
39171,208
39172,208
39173,208
39174,208
39175,208
39176,208
39177,208
39178,208
39179,208
39180,208
39181,208
39182,208
39183,208
39184,208
39185,208
39186,208
39187,208
39188,208
39189,208
39190,208
39191,208
39192,208
39193,208
39194,208
39195,208
39196,208
39197,208
39198,208
39199,208
39200,208
39201,208
39202,208
39203,208
39204,208
39205,208
39206,208
39207,208
39208,208
39209,208
39210,208
39211,208
39212,208
39213,208
39214,208
39215,208
39216,208
39217,208
39218,208
39219,208
39220,208
39221,208
39222,208
39223,208
39224,208
39225,208
39226,208
39227,208
39228,208
39229,208
39230,208
39231,208
39232,208
39233,208
39234,208
39235,208
39236,208
39237,208
39238,208
39239,208
39240,208
39241,208
39242,208
39243,208
39244,208
39245,208
39246,208
39247,208
39248,208
39249,208
39250,208
39251,208
39252,208
39253,208
39254,208
39255,208
39256,208
39257,208
39258,208
39259,208
39260,208
39261,208
39262,208
39263,208
39264,208
39265,208
39266,208
39267,208
39268,208
39269,208
39270,208
39271,208
39272,208
39273,208
39274,208
39275,208
39276,208
39277,208
39278,208
39279,208
39280,208
39281,208
39282,208
39283,208
39284,208
39285,208
39286,208
39287,208
39288,208
39289,208
39290,208
39291,208
39292,208
39293,208
39294,208
39295,208
39296,208
39297,208
39298,208
39299,208
39300,208
39301,208
39302,208
39303,208
39304,208
39305,208
39306,208
39307,208
39308,208
39309,208
39310,208
39311,208
39312,208
39313,208
39314,208
39315,208
39316,208
39317,208
39318,208
39319,208
39320,208
39321,208
39322,208
39323,208
39324,208
39325,208
39326,208
39327,208
39328,208
39329,208
39330,208
39331,208
39332,208
39333,208
39334,208
39335,208
39336,208
39337,208
39338,208
39339,208
39340,208
39341,210
39342,210
39343,210
39344,210
39345,210
39346,210
39347,210
39348,210
39349,210
39350,210
39351,210
39352,210
39353,210
39354,210
39355,210
39356,240
39357,240
39358,240
39359,240
39360,240
39361,240
39362,240
39363,240
39364,240
39365,240
39366,240
39367,240
39368,240
39369,240
39370,240
39371,240
39372,240
39373,240
39374,240
39375,240
39376,240
39377,240
39378,240
39379,240
39380,240
39381,240
39382,240
39383,240
39384,240
39385,240
39386,216
39387,216
39388,216
39389,216
39390,216
39391,216
39392,216
39393,216
39394,216
39395,216
39396,216
39397,216
39398,216
39399,216
39400,216
39401,216
39402,216
39403,216
39404,216
39405,216
39406,216
39407,216
39408,216
39409,216
39410,216
39411,216
39412,216
39413,216
39414,216
39415,216
39416,216
39417,216
39418,162
39419,162
39420,162
39421,162
39422,162
39423,162
39424,162
39425,162
39426,162
39427,162
39428,162
39429,162
39430,375
39431,375
39432,375
39433,375
39434,375
39435,162
39436,162
39437,162
39438,162
39439,162
39440,162
39441,162
39442,162
39443,162
39444,162
39445,162
39446,162
39447,162
39448,215
39449,215
39450,215
39451,215
39452,215
39453,215
39454,248
39455,248
39456,248
39457,248
39458,248
39459,248
39460,249
39461,249
39462,249
39463,249
39464,249
39465,249
39466,214
39466,251
39467,214
39467,251
39468,214
39468,251
39469,214
39469,251
39470,214
39470,251
39471,214
39471,251
39472,380
39473,380
39474,380
39475,380
39476,380
39477,380
39478,381
39479,381
39480,381
39481,381
39482,381
39483,381
41596,237
41597,237
41598,237
41599,237
41600,237
41601,237
41609,237
41610,237
41611,237
41612,237
41613,237
41614,237
41615,162
41616,162
41617,162
41618,162
41619,162
41620,162
41621,162
41622,162
41623,162
41624,162
41625,162
41626,162
41627,162
41628,162
41629,162
41630,162
41631,162
41632,162
41633,162
41634,162
41635,162
41636,162
41637,162
41638,162
41639,162
41640,162
41641,162
41642,162
41643,162
41644,162
41645,162
41646,162
41647,162
41648,162
41649,162
41650,162
41651,162
41652,162
41653,162
41654,162
41655,162
41656,162
41657,162
41658,162
41659,162
41660,162
41661,162
41662,162
41663,162
41664,162
41665,162
41666,162
41667,162
41668,162
41669,184
41670,184
41671,184
41672,184
41673,184
41674,184
41675,184
41676,184
41677,184
41678,184
41679,184
41680,184
41681,247
41681,248
41681,257
41682,247
41682,248
41682,257
41683,247
41683,248
41683,257
41684,247
41684,248
41684,257
41685,247
41685,248
41685,257
41686,247
41686,248
41686,257
41687,250
41687,249
41687,258
41688,250
41688,249
41688,258
41689,250
41689,249
41689,258
41690,250
41690,249
41690,258
41691,250
41691,249
41691,258
41692,250
41692,249
41692,258
41693,252
41693,251
41693,259
41694,252
41694,251
41694,259
41695,252
41695,251
41695,259
41696,252
41696,251
41696,259
41697,252
41697,251
41697,259
41698,252
41698,251
41698,259
41699,250
41699,249
41699,258
41700,250
41700,249
41700,258
41701,250
41701,249
41701,258
41702,250
41702,249
41702,258
41703,250
41703,249
41703,258
41704,250
41704,249
41704,258
41705,252
41705,251
41705,259
41706,252
41706,251
41706,259
41707,252
41707,251
41707,259
41708,252
41708,251
41708,259
41709,252
41709,251
41709,259
41710,252
41710,251
41710,259
41711,247
41711,261
41712,247
41712,261
41713,247
41713,261
41714,247
41714,261
41715,247
41715,261
41716,247
41716,261
41717,249
41717,248
41718,249
41718,248
41719,249
41719,248
41720,249
41720,248
41721,249
41721,248
41722,249
41722,248
41723,252
41723,251
41723,249
41724,252
41724,251
41724,249
41725,252
41725,251
41725,249
41726,252
41726,251
41726,249
41727,252
41727,251
41727,249
41728,252
41728,251
41728,249
41729,252
41729,251
41729,249
41730,252
41730,251
41730,249
41731,252
41731,251
41731,249
41732,252
41732,251
41732,249
41733,252
41733,251
41733,249
41734,252
41734,251
41734,249
41735,192
41736,192
41737,192
41738,192
41739,192
41740,192
41741,192
41742,192
41743,192
41744,192
41745,192
41746,192
41747,192
41748,192
41749,192
41750,192
41751,192
41752,192
41753,382
41754,382
41755,382
41756,382
41757,382
41758,382
41759,382
41760,382
41761,382
41762,382
41763,382
41764,382
41765,383
41766,383
41767,383
41768,383
41769,383
41770,383
41771,383
41772,383
41773,383
41774,383
41775,383
41776,383
41777,384
41778,384
41779,384
41780,384
41781,384
41782,384
41783,384
41784,384
41785,384
41786,384
41787,384
41788,384
41789,385
41790,385
41791,385
41792,385
41793,385
41794,385
41795,385
41796,385
41797,385
41798,385
41799,385
41800,385
41801,207
41802,207
41803,207
41804,207
41805,207
41806,207
41807,207
41808,207
41809,207
41810,207
41811,207
41812,207
41813,207
41814,207
41815,207
41816,207
41817,207
41818,207
41819,207
41820,207
41821,207
41822,207
41823,207
41824,207
41825,207
41826,207
41827,207
41828,207
41829,207
41830,207
41831,207
41832,207
41833,207
41834,207
41835,207
41836,207
41837,207
41838,207
41839,207
41840,207
41841,207
41842,207
41843,207
41844,207
41845,207
41846,207
41847,207
41848,207
41849,207
41850,207
41851,207
41852,207
41853,207
41854,207
41855,207
41856,207
41857,207
41858,207
41859,207
41860,207
41861,207
41862,207
41863,207
41864,207
41865,207
41866,207
41867,207
41868,207
41869,207
41870,207
41871,207
41872,207
41873,207
41874,207
41875,207
41876,207
41877,207
41878,207
41879,207
41880,207
41881,207
41882,207
41883,207
41884,207
41885,207
41886,207
41887,207
41888,207
41889,207
41890,207
41891,207
41892,207
41893,207
41894,207
41895,207
41896,207
41897,207
41898,207
41899,207
41900,207
41901,207
41902,207
41903,207
41904,207
41905,207
41906,207
41907,207
41908,207
41909,207
41910,207
41911,207
41912,207
41913,207
41914,207
41915,207
41916,207
41917,207
41918,207
41919,207
41920,207
41921,207
41922,207
41923,207
41924,207
41925,207
41926,207
41927,207
41928,207
41929,207
41930,207
41931,207
41932,207
41933,207
41934,207
41935,207
41936,207
41937,207
41938,207
41939,207
41940,207
41941,207
41942,207
41943,207
41944,207
41945,207
41946,207
41947,207
41948,207
41949,207
41950,207
41951,207
41952,207
41953,207
41954,207
41955,207
41956,207
41957,207
41958,207
41959,207
41960,207
41961,207
41962,207
41963,207
41964,207
41965,207
41966,207
41967,207
41968,207
41969,207
41970,207
41971,207
41972,207
41973,207
41974,207
41975,207
41976,207
41977,207
41978,207
41979,207
41980,207
41981,207
41982,207
41983,207
41984,207
41985,207
41986,207
41987,207
41988,207
41989,207
41990,208
41991,208
41992,208
41993,208
41994,208
41995,208
41996,208
41997,208
41998,208
41999,208
42000,208
42001,208
42002,208
42003,208
42004,208
42005,208
42006,208
42007,208
42008,208
42009,208
42010,208
42011,208
42012,208
42013,208
42014,208
42015,208
42016,208
42017,208
42018,208
42019,208
42020,208
42021,208
42022,208
42023,208
42024,208
42025,208
42026,208
42027,208
42028,208
42029,208
42030,208
42031,208
42032,208
42033,208
42034,208
42035,208
42036,208
42037,208
42038,208
42039,208
42040,208
42041,208
42042,208
42043,208
42044,208
42045,208
42046,208
42047,208
42048,208
42049,208
42050,208
42051,208
42052,208
42053,208
42054,208
42055,208
42056,208
42057,208
42058,208
42059,208
42060,208
42061,208
42062,208
42063,208
42064,208
42065,208
42066,208
42067,208
42068,208
42069,208
42070,208
42071,208
42072,208
42073,208
42074,208
42075,208
42076,208
42077,208
42078,208
42079,208
42080,208
42081,208
42082,208
42083,208
42084,208
42085,208
42086,208
42087,208
42088,208
42089,208
42090,208
42091,208
42092,208
42093,208
42094,208
42095,208
42096,208
42097,208
42098,208
42099,208
42100,208
42101,208
42102,208
42103,208
42104,208
42105,208
42106,208
42107,208
42108,208
42109,208
42110,208
42111,208
42112,208
42113,208
42114,208
42115,208
42116,208
42117,208
42118,208
42119,208
42120,208
42121,208
42122,208
42123,208
42124,208
42125,208
42126,208
42127,208
42128,208
42129,208
42130,208
42131,208
42132,208
42133,208
42134,208
42135,208
42136,208
42137,208
42138,208
42139,208
42140,208
42141,208
42142,208
42143,208
42144,208
42145,208
42146,208
42147,208
42148,208
42149,208
42150,208
42151,208
42152,208
42153,208
42154,208
42155,208
42156,208
42157,208
42158,208
42159,208
42160,208
42161,208
42162,208
42163,208
42164,208
42165,208
42166,208
42167,208
42168,208
42169,208
42170,208
42171,208
42172,208
42173,208
42174,208
42175,208
42176,208
42177,208
42178,208
42179,210
42180,210
42181,210
42182,210
42183,210
42184,210
42185,210
42186,210
42187,210
42188,210
42189,210
42190,210
42191,210
42192,210
42193,210
42194,240
42195,240
42196,240
42197,240
42198,240
42199,240
42200,240
42201,240
42202,240
42203,240
42204,240
42205,240
42206,240
42207,240
42208,240
42209,240
42210,240
42211,240
42212,240
42213,240
42214,240
42215,240
42216,240
42217,240
42218,240
42219,240
42220,240
42221,240
42222,240
42223,240
42224,216
42225,216
42226,216
42227,216
42228,216
42229,216
42230,216
42231,216
42232,216
42233,216
42234,216
42235,216
42236,216
42237,216
42238,216
42239,216
42240,216
42241,216
42242,216
42243,216
42244,216
42245,216
42246,216
42247,216
42248,216
42249,216
42250,216
42251,216
42252,216
42253,216
42254,216
42255,216
42256,262
42257,262
42258,262
42259,262
42260,262
42261,262
42262,162
42263,162
42264,162
42265,162
42266,162
42267,162
42268,386
42269,386
42270,386
42271,386
42272,386
42273,386
42274,204
42275,204
42276,204
42277,205
42278,205
42279,205
42280,207
42281,207
42282,207
42283,207
42284,207
42285,207
42286,207
42287,207
42288,207
42289,208
42290,208
42291,208
42292,208
42293,208
42294,208
42295,208
42296,208
42297,208
42298,207
42299,207
42300,207
42301,207
42302,207
42303,207
42304,207
42305,207
42306,207
42307,208
42308,208
42309,208
42310,208
42311,208
42312,208
42313,208
42314,208
42315,208
42316,207
42317,207
42318,207
42319,207
42320,207
42321,207
42322,207
42323,207
42324,207
42325,208
42326,208
42327,208
42328,208
42329,208
42330,208
42331,208
42332,208
42333,208
42334,207
42335,207
42336,207
42337,207
42338,207
42339,207
42340,207
42341,207
42342,207
42343,208
42344,208
42345,208
42346,208
42347,208
42348,208
42349,208
42350,208
42351,208
42352,240
42353,240
42354,240
42355,240
42356,240
42357,240
42358,240
42359,240
42360,240
42361,240
42362,240
42363,240
42364,240
42365,240
42366,240
42367,240
42368,240
42369,240
42370,240
42371,240
42372,240
42373,240
42374,240
42375,240
42376,240
42377,240
42378,240
42379,240
42380,240
42381,240
42382,2
42383,2
42384,2
42385,2
42386,2
42387,2
42388,2
42389,2
42390,2
42391,2
42392,2
42393,2
42394,2
42395,2
42396,2
42397,2
42398,2
42399,2
44815,387
44816,387
44817,387
44818,387
44819,387
44820,387
44821,388
44822,388
44823,388
44824,388
44825,388
44826,388
45160,266
45161,266
45162,266
45163,266
45164,266
45165,266
45166,2
45167,2
45168,2
45169,2
45170,2
45171,2
45172,2
45173,2
45174,2
45175,2
45176,2
45177,2
45178,2
45179,2
45180,2
45181,2
45182,2
45183,2
45184,2
45185,2
45186,2
45187,2
45188,2
45189,2
45190,2
45191,2
45192,2
45193,2
45194,2
45195,2
45196,2
45197,2
45198,2
45199,2
45200,2
45201,2
45202,2
45203,2
45204,2
45205,2
45206,2
45207,2
45208,2
45209,2
45210,2
45211,2
45212,2
45213,2
45214,2
45215,2
45216,2
45217,2
45218,2
45219,2
45220,2
45221,2
45222,2
45223,2
45224,2
45225,2
45226,2
45227,2
45228,2
45229,389
45230,389
45231,389
45232,389
45233,389
45234,389
46595,237
46596,237
46597,237
46598,237
46599,237
46600,237
46601,390
46601,391
46601,392
46601,195
46601,325
46601,276
46601,273
46601,313
46601,393
46601,394
46602,390
46602,391
46602,392
46602,195
46602,325
46602,276
46602,273
46602,313
46602,393
46602,394
46603,390
46603,391
46603,392
46603,195
46603,325
46603,276
46603,273
46603,313
46603,393
46603,394
46604,390
46604,391
46604,392
46604,195
46604,325
46604,276
46604,273
46604,313
46604,393
46604,394
46605,390
46605,391
46605,392
46605,195
46605,325
46605,276
46605,273
46605,313
46605,393
46605,394
46606,390
46606,391
46606,392
46606,195
46606,325
46606,276
46606,273
46606,313
46606,393
46606,394
46607,267
46607,258
46607,86
46607,193
46607,395
46607,394
46607,294
46607,310
46607,247
46608,267
46608,258
46608,86
46608,193
46608,395
46608,394
46608,294
46608,310
46608,247
46609,267
46609,258
46609,86
46609,193
46609,395
46609,394
46609,294
46609,310
46609,247
46610,267
46610,258
46610,86
46610,193
46610,395
46610,394
46610,294
46610,310
46610,247
46611,267
46611,258
46611,86
46611,193
46611,395
46611,394
46611,294
46611,310
46611,247
46612,267
46612,258
46612,86
46612,193
46612,395
46612,394
46612,294
46612,310
46612,247
46613,315
46613,260
46613,271
46613,396
46613,397
46613,274
46613,275
46613,277
46613,199
46613,322
46613,393
46613,289
46614,315
46614,260
46614,271
46614,396
46614,397
46614,274
46614,275
46614,277
46614,199
46614,322
46614,393
46614,289
46615,315
46615,260
46615,271
46615,396
46615,397
46615,274
46615,275
46615,277
46615,199
46615,322
46615,393
46615,289
46616,315
46616,260
46616,271
46616,396
46616,397
46616,274
46616,275
46616,277
46616,199
46616,322
46616,393
46616,289
46617,315
46617,260
46617,271
46617,396
46617,397
46617,274
46617,275
46617,277
46617,199
46617,322
46617,393
46617,289
46618,315
46618,260
46618,271
46618,396
46618,397
46618,274
46618,275
46618,277
46618,199
46618,322
46618,393
46618,289
46619,259
46619,392
46619,309
46619,341
46619,319
46619,398
46619,331
46619,199
46619,248
46620,259
46620,392
46620,309
46620,341
46620,319
46620,398
46620,331
46620,199
46620,248
46621,259
46621,392
46621,309
46621,341
46621,319
46621,398
46621,331
46621,199
